"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.6009545107,       5.047307545,       4.786717876,       6.895442356
          0,           0,           1,       1.777598682,       4.949807379,       4.697418298,       8.129833662
          0,           0,           2,       1.722553019,       4.878510701,       4.688610143,       8.069124358
          0,           0,           3,       1.721240637,       4.858123382,       4.739953913,       8.067738769
          0,           0,           4,       1.671291638,       4.811174304,       4.699547019,       8.014314761
          0,           0,           5,       1.634902964,       4.779286929,       4.669557058,       7.974475158
          0,           0,           6,        1.67127581,       4.813591737,       4.718099349,       8.020244021
          0,           0,           7,       1.641696366,       4.804025374,       4.678226986,       7.993351325
          0,           0,           8,       1.727048373,       4.890715708,       4.763470417,       8.088722942
          0,           0,           9,       1.686385465,       4.865184246,       4.717660673,       8.045436015
          0,           0,          10,       1.730001398,       4.914473045,       4.755322522,       8.089677221
          0,           0,          11,        1.67863117,       4.863149718,       4.696897948,       8.034527605
          0,           0,          12,       1.670359924,        4.85766276,       4.692579184,       8.024193733
          0,           0,          13,       1.603277022,       4.789220267,       4.620059619,       7.952958125
          0,           0,          14,        1.52363627,       4.713734518,       4.526005752,       7.869942977
          0,           0,          15,       1.280905478,        4.48173337,       4.263107152,       7.628208683
          0,           0,          16,      0.7496248626,       3.966461253,       3.715095209,        7.08513503
          0,           0,          17,      0.2245476189,          3.429411,       3.186908482,       6.551224908
          0,           0,          18,     -0.1801687456,       3.042580755,       2.777703955,       6.156213226
          0,           0,          19,     -0.5706375271,        2.65741703,       2.379315339,        5.76761707
          0,           0,          20,        -1.1462582,       2.073237261,       1.803016607,       5.185491367
          0,           0,          21,       -1.58055188,       1.642792515,       1.366841481,       4.754799852
          0,           0,          22,      -2.135320588,       1.077533175,      0.8050435665,       4.191467029
          0,           0,          23,      -2.516269606,      0.7013057075,      0.4217364314,       3.815022605
          0,           0,          24,      -2.873050022,      0.3493081944,      0.0645824483,       3.462212905
          0,           0,          25,      -3.390775186,     -0.1821491093,     -0.4589531708,       2.936900878
          0,           0,          26,       -3.73766001,     -0.5216936793,      -0.805363399,       2.595135634
          0,           0,          27,      -4.131192717,     -0.9153976533,      -1.198712069,       2.201930576
          0,           0,          28,      -4.531871279,      -1.316247807,      -1.599245402,       1.801503726
          0,           0,          29,      -4.936114628,      -1.720427717,      -2.003557078,       1.397421406
          0,           0,          30,      -5.344782886,       -2.12902981,      -2.412459599,      0.9887793268
          0,           0,          31,      -5.708245869,      -2.486568175,      -2.774464209,      0.6285606769
          0,           0,          32,      -6.237940845,      -3.029072671,      -3.310365927,     0.09216053831
          0,           0,          33,      -6.616806784,      -3.400751813,      -3.688714482,     -0.2828499722
          0,           0,          34,      -7.129336991,      -3.927561433,      -4.212765451,     -0.8041060697
          0,           0,          35,      -7.494378771,      -4.284146647,      -4.574658102,      -1.164631636
          0,           0,          36,      -7.865451814,      -4.648647586,      -4.943480532,      -1.531526313
          0,           0,          37,      -8.398813156,      -5.199503299,      -5.491555875,      -2.073187749
          0,           0,          38,      -8.803312848,      -5.598810496,       -5.90009361,      -2.474230192
          0,           0,          39,      -9.221127382,      -6.012932147,      -6.324365043,      -2.888277426
          0,           0,          40,      -9.765390209,      -6.580142525,      -6.903866882,      -3.439874133
          0,           0,          41,      -10.19991958,      -7.012018844,      -7.358578237,      -3.872485752
          0,           0,          42,      -10.64241748,      -7.450959557,      -7.826567683,      -4.309864537
          0,           0,          43,      -11.14551877,      -7.961115648,      -8.397424418,       -4.81075069
          0,           0,          44,      -11.45003962,       -8.21603351,      -8.697495435,      -5.110656328
          0,           0,          45,      -11.62570855,      -8.341460131,      -8.931566424,      -5.260592304
          0,           0,          46,      -11.69240321,      -8.370661413,      -8.999972805,      -5.293226137
          0,           0,          47,      -11.70303427,      -8.373968342,      -9.021291539,      -5.302044167
          0,           0,          48,      -11.71188525,       -8.38007363,      -9.043949066,       -5.30161219
          0,           0,          49,      -11.70689547,      -8.371423481,      -9.042235137,      -5.294928832
          0,           0,          50,      -11.72087074,      -8.387735728,      -9.059258006,       -5.30737597
          0,           0,          51,      -11.70900989,      -8.376307653,       -9.02610063,      -5.298235975
          0,           0,          52,      -11.69290898,       -8.36293988,      -9.023684938,      -5.288049304
          0,           0,          53,        -11.722643,      -8.385480708,      -9.057386471,      -5.301755953
          0,           0,          54,      -11.70710189,      -8.372697517,      -9.038906759,      -5.294225895
          0,           0,          55,      -11.70013465,      -8.367081151,      -9.017086366,      -5.292166854
          0,           0,          56,      -11.73061044,      -8.394794797,      -9.060480112,      -5.311779587
          0,           0,          57,      -11.71480591,      -8.382084834,      -9.054632949,      -5.303175423
          0,           0,          58,      -11.69479467,      -8.363035563,      -9.026090998,      -5.288845083
          0,           0,          59,      -11.71894146,      -8.384890861,      -9.053925466,      -5.303676806
          0,           0,          60,      -11.71212088,      -8.379948458,      -9.047017177,      -5.299402933
          0,           0,          61,      -11.70107093,      -8.370098475,      -9.015861338,      -5.293886836
          0,           0,          62,      -11.72324053,      -8.389908043,      -9.039717477,      -5.309211517
          0,           0,          63,      -11.70498315,       -8.37235565,      -9.035917769,      -5.295411339
          0,           0,          64,      -11.70513472,      -8.371745289,      -9.030612362,        -5.2952113
          0,           0,          65,      -11.72807901,      -8.392373829,      -9.061768631,      -5.308221038
          0,           0,          66,      -11.71962663,      -8.381711948,      -9.049579363,      -5.307198239
          0,           0,          67,      -11.71316562,      -8.378207455,      -9.044227059,      -5.302306245
          0,           0,          68,      -11.72557404,      -8.391656192,      -9.045787092,      -5.309080924
          0,           0,          69,      -11.71322089,      -8.377934306,      -9.051822779,      -5.301754437
          0,           0,          70,      -11.70421546,      -8.369778362,      -9.052725293,      -5.295234501
          0,           0,          71,      -11.71978004,      -8.388577019,      -9.051164309,      -5.302848683
          0,           0,          72,      -11.70825471,      -8.375278502,      -9.036345992,      -5.297705599
          0,           0,          73,       -11.7092285,      -8.375413361,      -9.047558473,      -5.297905357
          0,           0,          74,       -11.7051232,      -8.373213396,      -9.030002094,      -5.299143924
          0,           0,          75,      -11.71393412,      -8.381673972,       -9.04069773,      -5.302699847
          0,           0,          76,       -11.7156151,      -8.382673295,      -9.054641795,      -5.302502306
          0,           0,          77,      -11.73385889,      -8.394858815,      -9.065638754,      -5.314461359
          0,           0,          78,      -11.72082254,      -8.384182201,      -9.055159754,      -5.304432634
          0,           0,          79,      -11.71385939,      -8.376952825,      -9.038610875,      -5.302365094
          0,           0,          80,      -11.72847202,      -8.392840775,      -9.057705744,      -5.312266299
          0,           0,          81,      -11.72090042,      -8.387416854,      -9.039870539,      -5.302358996
          0,           0,          82,      -11.70550705,      -8.372758267,      -9.021789513,      -5.294609911
          0,           0,          83,      -11.72417927,      -8.387559114,      -9.053357593,      -5.307239512
          0,           0,          84,      -11.70808482,      -8.372061137,      -9.035614132,      -5.295790621
          0,           0,          85,      -11.69308522,      -8.360401736,      -9.033080094,      -5.285162497
          0,           0,          86,      -11.72208224,      -8.387098542,      -9.062682017,      -5.304997152
          0,           0,          87,      -11.71534691,      -8.380159384,      -9.051160163,      -5.299819629
          0,           0,          88,      -11.70614521,      -8.372748986,      -9.025267285,      -5.296849814
          0,           0,          89,       -11.7300678,      -8.392803259,      -9.052620042,       -5.31044384
          0,           0,          90,      -11.71450249,      -8.381221826,      -9.043537287,      -5.299694665
          0,           0,          91,       -11.7081126,      -8.373855646,      -9.034137567,      -5.299824712
          0,           0,          92,      -11.72789377,      -8.391492683,      -9.060342808,      -5.311757667
          0,           0,          93,      -11.71169619,      -8.377966667,      -9.040775592,      -5.301221803
          0,           0,          94,      -11.70366763,       -8.37112522,      -9.030472641,      -5.292279066
          0,           0,          95,      -11.71544836,      -8.384678838,      -9.030287338,      -5.303982387
          0,           0,          96,      -11.70929549,      -8.376230211,      -9.036128241,      -5.298247075
          0,           0,          97,       -11.7110481,      -8.375541161,      -9.035137576,      -5.298282804
          0,           0,          98,      -11.69523505,      -8.363159154,      -9.016073371,      -5.289142983
          0,           0,          99,      -11.72139971,      -8.386526305,      -9.059109403,      -5.304675883
          0,           0,         100,      -11.71188075,      -8.377376303,      -9.033972303,      -5.298863656
          0,           0,         101,      -11.73252716,      -8.396420713,      -9.063654012,       -5.31329793
          0,           0,         102,      -11.71171395,      -8.377200751,      -9.036513948,      -5.300512342
          0,           0,         103,      -11.70503527,      -8.371682217,      -9.031870748,      -5.296366302
          0,           0,         104,      -11.72789123,       -8.39136873,       -9.04919495,      -5.309732142
          0,           0,         105,      -11.71003457,      -8.378380517,      -9.057901863,      -5.296531289
          0,           0,         106,      -11.69899413,      -8.369793009,      -9.030688407,      -5.292108455
          0,           0,         107,      -11.71812504,      -8.383039584,       -9.05085945,      -5.303022186
          0,           0,         108,      -11.71620295,      -8.380647453,      -9.033212971,      -5.304039756
          0,           0,         109,      -11.71537142,      -8.382309055,      -9.042588455,       -5.30115234
          0,           0,         110,      -11.72422946,      -8.387745469,      -9.056873867,      -5.310478637
          0,           0,         111,      -11.71590623,       -8.38466972,      -9.041162902,      -5.303059692
          0,           0,         112,      -11.71298712,       -8.37670282,      -9.033921421,      -5.296040448
          0,           0,         113,      -11.72457899,      -8.389666698,      -9.049076362,      -5.307875106
          0,           0,         114,      -11.71759095,      -8.382054507,      -9.051291071,      -5.304393171
          0,           0,         115,      -11.69983362,       -8.36675607,      -9.023593143,      -5.292927111
          0,           0,         116,       -11.7130417,      -8.379276024,      -9.030417058,      -5.299078477
          0,           0,         117,      -11.71012001,      -8.378399664,      -9.023823439,      -5.297386312
          0,           0,         118,      -11.73027704,      -8.397864033,      -9.064527653,      -5.311766009
          0,           0,         119,      -11.71792652,      -8.384755159,      -9.048998873,      -5.302439834
          0,           0,         120,      -11.70464493,      -8.374494489,      -9.026421288,      -5.296783496
          0,           0,         121,      -11.72287482,      -8.389164104,      -9.040893933,      -5.311244127
          0,           0,         122,      -11.71554089,       -8.38123758,      -9.044206347,       -5.30374021
