"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,       0.617001776,       5.466977359,        5.20638769,       7.136749562
          0,           0,           1,       2.103686872,       5.389023412,       5.132274368,        8.64862339
          0,           0,           2,       2.033560133,       5.308489005,       5.093034668,       8.574744817
          0,           0,           3,       2.047687717,       5.305604541,       5.157872332,       8.586451914
          0,           0,           4,        2.02105101,        5.27464144,       5.156633921,       8.561415312
          0,           0,           5,       1.968276109,       5.232757536,       5.096877166,       8.503585468
          0,           0,           6,       1.998818236,       5.264745646,       5.142679319,       8.542801211
          0,           0,           7,       2.007347962,       5.280898303,       5.147197583,       8.554269043
          0,           0,           8,       2.018424315,       5.311443431,       5.143030632,       8.568622973
          0,           0,           9,       2.107113336,       5.402454734,       5.216136074,       8.659403283
          0,           0,          10,       2.049815871,       5.348731373,       5.158854408,       8.602031357
          0,           0,          11,       1.990437785,        5.29768806,       5.084923265,       8.532482526
          0,           0,          12,       2.038935217,       5.344968276,       5.147360907,       8.590222216
          0,           0,          13,       1.975154949,       5.285824994,       5.053850176,       8.517174492
          0,           0,          14,       1.939662115,       5.248671923,       5.011677375,       8.477601486
          0,           0,          15,       1.678187733,       4.998622244,       4.737488346,       8.215157035
          0,           0,          16,       1.100586784,       4.442137368,       4.111928105,       7.635996299
          0,           0,          17,      0.3670123157,       3.704784129,       3.418558686,       6.898988917
          0,           0,          18,    -0.03151015287,       3.316839505,       2.989960732,       6.503295493
          0,           0,          19,     -0.4795895421,       2.871453364,       2.533767164,       6.055337372
          0,           0,          20,      -1.115364725,       2.229685586,       1.898034557,       5.414986906
          0,           0,          21,      -1.652957352,       1.692395156,       1.353180623,       4.877468302
          0,           0,          22,      -2.294980825,        1.03808433,      0.6950025006,       4.224978164
          0,           0,          23,      -2.789164722,      0.5352386896,      0.1758929504,       3.725553284
          0,           0,          24,      -3.258090069,     0.05538381757,     -0.3148480657,       3.254306742
          0,           0,          25,      -3.722741524,     -0.4260352116,     -0.7956285865,       2.786673196
          0,           0,          26,      -4.010712129,     -0.6935677274,      -1.055335003,       2.509058187
          0,           0,          27,      -4.245742916,     -0.9089102512,      -1.260455132,       2.284413803
          0,           0,          28,      -4.678289716,      -1.349511022,      -1.688019704,       1.849281815
          0,           0,          29,      -4.940965366,      -1.599951862,       -1.94237848,       1.590617725
          0,           0,          30,      -5.225236755,      -1.877325797,      -2.221930551,       1.308950466
          0,           0,          31,      -5.731656535,       -2.39212941,      -2.725842265,      0.7982506353
          0,           0,          32,      -6.078923786,      -2.733226923,      -3.074001045,      0.4537636364
          0,           0,          33,      -6.453198553,      -3.103852855,      -3.447988533,     0.08107815805
          0,           0,          34,      -7.022538835,      -3.682103655,      -4.016656167,     -0.4932294321
          0,           0,          35,      -7.451256393,      -4.107217875,      -4.450636823,      -0.920059004
          0,           0,          36,       -7.91091187,      -4.566098574,      -4.915728501,       -1.37905857
          0,           0,          37,      -8.525380953,      -5.196406834,      -5.546645786,      -2.001472277
          0,           0,          38,      -9.023395671,      -5.701593471,      -6.081274336,      -2.503114482
          0,           0,          39,      -9.529904589,      -6.223028506,      -6.664164317,      -3.012406092
          0,           0,          40,      -10.05623539,      -6.778036499,      -7.293388228,      -3.545255622
          0,           0,          41,       -10.4575761,      -7.163114825,      -7.730141957,      -3.942801365
          0,           0,          42,       -10.8107089,      -7.500852792,      -8.043396911,      -4.328199484
          0,           0,          43,      -11.00518198,      -7.639708331,       -8.23128552,      -4.497154395
          0,           0,          44,       -11.0678302,      -7.676466951,      -8.305775977,      -4.540153594
          0,           0,          45,      -11.16758751,      -7.753051751,      -8.483236576,      -4.621308927
          0,           0,          46,      -11.15974322,      -7.744833184,       -8.47152621,      -4.611788844
          0,           0,          47,      -11.15317386,        -7.7324907,      -8.493963762,      -4.602999815
          0,           0,          48,      -11.19229846,      -7.767143746,      -8.552828646,      -4.636905123
          0,           0,          49,      -11.17751545,      -7.752584957,      -8.563677242,      -4.622883137
          0,           0,          50,      -11.20421724,      -7.779784021,      -8.567805496,      -4.647032893
          0,           0,          51,      -11.18077287,      -7.758833096,      -8.544384814,      -4.624992058
          0,           0,          52,       -11.1743114,      -7.750094297,      -8.534129497,      -4.619641536
          0,           0,          53,      -11.20675466,      -7.781201445,      -8.572895949,      -4.649246096
          0,           0,          54,      -11.17646167,      -7.753490921,      -8.534096185,      -4.620943207
          0,           0,          55,      -11.16512665,      -7.742013823,      -8.535877305,      -4.611082875
          0,           0,          56,      -11.19392283,       -7.76966599,      -8.561150329,      -4.637947807
          0,           0,          57,      -11.15597645,      -7.735015039,      -8.477002828,      -4.601757916
          0,           0,          58,      -11.15385721,      -7.736326263,      -8.436415996,      -4.600179202
          0,           0,          59,      -11.20630577,      -7.783451616,      -8.542111223,      -4.648258267
          0,           0,          60,      -11.18823755,      -7.763411458,      -8.544746358,      -4.632078836
          0,           0,          61,       -11.1667425,      -7.741865888,      -8.532797003,      -4.611882498
          0,           0,          62,      -11.19640962,       -7.77223087,      -8.569398882,      -4.638074999
          0,           0,          63,       -11.1816379,      -7.758487803,      -8.501958419,      -4.625215019
          0,           0,          64,      -11.13902231,        -7.7211772,      -8.434371406,      -4.587196918
          0,           0,          65,      -11.18943213,      -7.766589573,      -8.531472991,      -4.631924088
          0,           0,          66,      -11.16935755,       -7.74727951,      -8.497939012,      -4.614545861
          0,           0,          67,      -11.16331076,       -7.73780584,       -8.52914676,      -4.610267368
          0,           0,          68,      -11.19439053,      -7.769151458,      -8.568131071,      -4.637823423
          0,           0,          69,      -11.18275896,      -7.758939223,      -8.563920839,      -4.628050764
          0,           0,          70,      -11.20252644,      -7.777073811,      -8.578407735,      -4.644431602
          0,           0,          71,      -11.18148112,       -7.75667083,      -8.568699375,      -4.623758381
          0,           0,          72,      -11.16637335,      -7.742593746,      -8.540831767,      -4.612866097
          0,           0,          73,      -11.19819537,      -7.773838482,      -8.577914393,       -4.63879205
          0,           0,          74,      -11.17954045,      -7.754812034,       -8.55513984,      -4.624081812
          0,           0,          75,      -11.15597812,      -7.731997536,      -8.551711672,      -4.602530422
          0,           0,          76,      -11.18739758,      -7.763187993,      -8.553162843,      -4.632302868
          0,           0,          77,      -11.16032064,      -7.741805914,      -8.440947957,      -4.608366039
          0,           0,          78,      -11.19057864,      -7.769093834,      -8.533028236,      -4.635060394
          0,           0,          79,      -11.17947555,      -7.754492054,      -8.557281922,      -4.623721842
          0,           0,          80,      -11.16040635,       -7.73873304,      -8.499934149,      -4.607065275
          0,           0,          81,      -11.19470276,      -7.770539028,      -8.545319445,      -4.637558226
          0,           0,          82,      -11.18954361,      -7.765030995,      -8.562283122,      -4.632845923
          0,           0,          83,      -11.16069983,      -7.737538231,      -8.543541507,      -4.607518268
          0,           0,          84,      -11.20067628,      -7.776461948,      -8.558758634,      -4.644859433
          0,           0,          85,      -11.18889105,      -7.764864308,       -8.55770794,      -4.632847925
          0,           0,          86,      -11.17712697,       -7.75386596,      -8.544237473,      -4.623142488
          0,           0,          87,      -11.16553349,      -7.741888124,      -8.552129019,      -4.609359793
          0,           0,          88,      -11.19597099,      -7.768184928,      -8.551367014,      -4.638724453
          0,           0,          89,       -11.1819469,      -7.756812038,      -8.545875031,      -4.626159979
          0,           0,          90,       -11.2015522,      -7.775174094,      -8.575895246,      -4.641315072
          0,           0,          91,      -11.19136804,      -7.764467996,      -8.573565132,      -4.632563693
          0,           0,          92,      -11.17452261,      -7.751011583,      -8.537899532,      -4.619608536
          0,           0,          93,      -11.20036338,      -7.775479773,      -8.574196641,      -4.642771264
          0,           0,          94,      -11.18068322,      -7.754552191,      -8.559587995,      -4.624266431
          0,           0,          95,      -11.16243138,       -7.73774328,      -8.529107659,      -4.609720802
          0,           0,          96,      -11.19410893,      -7.767649001,      -8.551642864,      -4.636272983
          0,           0,          97,      -11.16668582,      -7.743089801,      -8.525923436,        -4.6132961
          0,           0,          98,      -11.14395859,      -7.723364396,       -8.47708928,      -4.592362921
          0,           0,          99,      -11.18242924,      -7.759104032,      -8.536376324,      -4.629250159
          0,           0,         100,      -11.15888377,      -7.736687809,      -8.518840576,      -4.606854761
          0,           0,         101,      -11.19567476,      -7.771789442,      -8.543935706,      -4.640296893
          0,           0,         102,       -11.1839472,      -7.760429431,      -8.546271879,      -4.627554921
          0,           0,         103,      -11.15963068,      -7.738921869,      -8.486955863,      -4.607114304
          0,           0,         104,      -11.18247475,      -7.758407972,      -8.544551421,      -4.627932418
          0,           0,         105,      -11.16995564,      -7.747880053,        -8.5190479,      -4.616360558
          0,           0,         106,      -11.20377688,      -7.780118773,       -8.57224338,      -4.646246582
          0,           0,         107,      -11.18353975,      -7.761529852,      -8.520325544,      -4.628025859
          0,           0,         108,      -11.17305071,      -7.750456441,      -8.497509858,      -4.618050971
          0,           0,         109,      -11.20053303,      -7.774662825,      -8.560301369,      -4.642871489
          0,           0,         110,      -11.17742012,      -7.758897811,       -8.44203696,      -4.624296047
          0,           0,         111,      -11.14242192,      -7.727302688,      -8.396585398,      -4.591524952
          0,           0,         112,      -11.18469197,      -7.761494118,      -8.519428006,      -4.629026475
          0,           0,         113,       -11.1725448,       -7.74818641,      -8.538013267,      -4.617332278
          0,           0,         114,      -11.17734053,      -7.752452632,      -8.535506697,      -4.621843676
          0,           0,         115,      -11.18034495,      -7.756049551,       -8.55313131,      -4.625320902
          0,           0,         116,      -11.16540906,      -7.742639311,      -8.532948398,      -4.612255542
          0,           0,         117,      -11.19911227,      -7.773404233,      -8.572210025,      -4.642156191
          0,           0,         118,      -11.16298074,      -7.738570003,      -8.513711474,      -4.608931458
          0,           0,         119,      -11.20127541,      -7.775053112,      -8.569191908,        -4.6452665
