"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      -1.606428202,        1.13897537,       1.462985926,       4.183070435
          0,           0,           1,      -1.636970684,       1.149191501,       1.315847934,       4.152906239
          0,           0,           2,      -1.667692672,       1.151284986,       1.150654116,       4.122633037
          0,           0,           3,      -1.690460025,       1.142075786,       1.051688245,       4.100407381
          0,           0,           4,      -1.711600423,       1.130705531,      0.9646285757,       4.079629587
          0,           0,           5,      -1.730375771,       1.118068462,      0.8981685732,       4.060814183
          0,           0,           6,       -1.74540653,       1.105847601,      0.8623479266,       4.045041402
          0,           0,           7,      -1.756941678,       1.095492372,      0.8426339874,       4.032275815
          0,           0,           8,      -1.767906532,       1.085276745,      0.8177205591,       4.019909176
          0,           0,           9,      -1.779075641,       1.073856073,        0.80696043,        4.00713101
          0,           0,          10,      -1.789853488,       1.061229562,      0.8103251225,       3.995288371
          0,           0,          11,       -1.80084234,       1.047894017,      0.8178444697,       3.984163237
          0,           0,          12,      -1.808036238,       1.037867036,      0.8265138212,       3.976991833
          0,           0,          13,      -1.811804563,       1.032273619,      0.8330365095,       3.973571806
          0,           0,          14,       -1.81639839,       1.026584247,      0.8274747085,       3.968935068
          0,           0,          15,       -1.82634114,       1.015517413,      0.8155256434,       3.958405477
          0,           0,          16,      -1.834241214,       1.005666786,      0.8172043468,       3.950675296
          0,           0,          17,      -1.838907638,      0.9998719503,      0.8205683339,       3.946014375
          0,           0,          18,      -1.838920099,      0.9995027566,      0.8243798373,       3.946180019
          0,           0,          19,      -1.841625353,      0.9983947437,      0.8104442722,       3.944272154
          0,           0,          20,      -1.850160405,      0.9906555976,      0.7914218418,       3.935363703
          0,           0,          21,      -1.861646553,      0.9787712496,      0.7785182633,       3.923002347
          0,           0,          22,      -1.878394644,      0.9611001021,      0.7629078528,       3.905186535
          0,           0,          23,      -1.892200667,        0.94643027,      0.7578174435,       3.890495669
          0,           0,          24,      -1.904810975,      0.9339092233,      0.7464361603,       3.877311175
          0,           0,          25,      -1.916416306,      0.9225530081,      0.7307602362,       3.865210871
          0,           0,          26,      -1.933437758,      0.9056311184,      0.7074564243,       3.846629459
          0,           0,          27,      -1.954405107,       0.883201619,      0.6817398981,       3.822371328
          0,           0,          28,      -1.966023505,      0.8694559336,      0.6745607106,       3.809937283
          0,           0,          29,      -1.976194182,      0.8582742056,      0.6735389552,       3.799393871
          0,           0,          30,      -1.986532978,      0.8476666131,      0.6716474806,       3.788236988
          0,           0,          31,      -2.007859643,      0.8245167553,      0.6323973165,        3.76249074
          0,           0,          32,      -2.013868853,      0.8151753215,      0.6561617268,       3.757000289
          0,           0,          33,      -2.026471955,      0.8029765335,      0.6285772109,       3.742956997
          0,           0,          34,      -2.046496506,      0.7817545997,      0.5910499056,       3.718210453
          0,           0,          35,      -2.048573146,      0.7777867412,      0.6190436924,       3.719204278
          0,           0,          36,      -2.064229352,      0.7615565287,      0.5863306426,       3.699392087
          0,           0,          37,      -2.078247716,      0.7485661658,      0.5615499994,       3.684963884
          0,           0,          38,      -2.074689255,      0.7522178311,      0.5840065012,       3.692545773
          0,           0,          39,      -2.100196651,      0.7253566341,       0.537362898,       3.659880003
          0,           0,          40,      -2.112167763,       0.710151113,      0.5317613677,       3.648612848
          0,           0,          41,      -2.116754452,      0.7010044728,      0.5843445308,       3.644615196
          0,           0,          42,      -2.135831661,      0.6838208419,       0.549051343,       3.623502309
          0,           0,          43,      -2.159606323,      0.6566313194,      0.5417434453,       3.597355126
          0,           0,          44,       -2.17941691,       0.635975638,      0.5509326989,       3.575393712
          0,           0,          45,      -2.196953259,      0.6203118367,      0.4665423086,       3.563852297
          0,           0,          46,       -2.19806063,      0.6171501384,      0.5285524839,       3.563815381
          0,           0,          47,      -2.228982692,      0.5865911012,       0.472486831,        3.52957877
          0,           0,          48,      -2.253074565,      0.5664122704,      0.4719821297,       3.506127291
          0,           0,          49,      -2.296727237,      0.5189607153,      0.3816312113,       3.466111705
          0,           0,          50,      -2.319492363,      0.5057450797,       0.402565069,        3.44079933
          0,           0,          51,      -2.343860746,      0.4704755119,      0.3490065529,       3.418475037
          0,           0,          52,      -2.366550773,      0.4503474952,      0.3058687245,       3.397604022
          0,           0,          53,      -2.378354161,      0.4449379194,      0.3651619423,       3.382526504
          0,           0,          54,      -2.409939872,      0.4028667407,      0.2932531706,       3.351516778
          0,           0,          55,       -2.42683058,      0.3854328505,      0.2761809838,       3.339299509
          0,           0,          56,      -2.445972387,      0.3678852249,      0.2897786547,       3.320435626
          0,           0,          57,      -2.442684814,      0.3745692858,      0.2910775899,       3.326638755
          0,           0,          58,      -2.470158617,      0.3397907081,      0.3623866981,       3.298434886
          0,           0,          59,      -2.507954487,      0.2976822826,      0.2757925321,       3.263349231
          0,           0,          60,      -2.559692144,      0.2586925354,      0.2099324493,       3.211194972
          0,           0,          61,       -2.59273177,      0.2189635344,      0.1622719149,       3.177308203
          0,           0,          62,      -2.617476919,      0.1992002304,      0.1011281516,       3.152130534
          0,           0,          63,       -2.62735726,      0.1935800903,     0.08424863983,       3.143486807
          0,           0,          64,      -2.616638901,      0.1908968615,      0.1732603211,       3.157503492
          0,           0,          65,      -2.667539983,      0.1603368029,     0.03159858234,       3.103908079
          0,           0,          66,      -2.696551552,      0.1263228182,    -0.01464637666,       3.073069495
          0,           0,          67,       -2.70064288,      0.1216846559,    -0.01994217565,       3.069142896
          0,           0,          68,      -2.723489784,       0.093025756,      0.1105342313,       3.047091225
          0,           0,          69,      -2.728209495,     0.08095110035,     0.07123609336,        3.04646181
