"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.7337764165,       4.916356035,       4.655766366,       6.858835326
          0,           0,           1,       1.767925059,       4.857163339,       4.601062713,       7.969838439
          0,           0,           2,       1.672975953,       4.748124798,       4.538302275,       7.875824215
          0,           0,           3,       1.665933942,       4.719461454,       4.595647881,       7.865676807
          0,           0,           4,       1.612358181,        4.66341331,       4.566154722,       7.810417139
          0,           0,           5,       1.569428436,       4.625110454,        4.52976211,       7.761692379
          0,           0,           6,       1.599636231,       4.654336327,       4.570464244,       7.799910213
          0,           0,           7,       1.588555831,       4.660708469,       4.554860673,       7.794563062
          0,           0,           8,       1.659268422,       4.733931036,       4.629530238,       7.876623621
          0,           0,           9,        1.61182152,       4.708497598,       4.566610893,       7.821396042
          0,           0,          10,       1.629981382,       4.719542368,        4.59919135,        7.84792023
          0,           0,          11,       1.564575173,       4.663484333,       4.519210851,       7.772260585
          0,           0,          12,       1.637278997,       4.742247173,       4.586843158,       7.846770825
          0,           0,          13,       1.553658604,        4.65994674,       4.490095635,       7.753427289
          0,           0,          14,       1.462338823,       4.572346401,       4.389065314,        7.66060562
          0,           0,          15,       1.304959932,        4.41769111,       4.228218933,       7.502209831
          0,           0,          16,      0.9249989861,       4.060259845,       3.809622004,       7.116956342
          0,           0,          17,      0.4679017933,       3.604038146,       3.380175378,       6.662058213
          0,           0,          18,    -0.02170342469,       3.104552338,       2.877872905,       6.163196384
          0,           0,          19,     -0.3463142572,       2.787323041,       2.547782166,       5.841545997
          0,           0,          20,     -0.6939962085,       2.443937945,       2.197738802,       5.495656239
          0,           0,          21,      -1.226053238,       1.901004258,       1.665194491,       4.955969471
          0,           0,          22,      -1.587892363,       1.545306479,       1.303049479,       4.599182446
          0,           0,          23,      -2.088396048,       1.033163454,      0.7968240011,       4.089063861
          0,           0,          24,      -2.409379449,      0.7199389157,      0.4761937213,       3.774230771
          0,           0,          25,       -2.72484944,      0.4103974946,      0.1608928236,       3.462740204
          0,           0,          26,      -3.230096777,     -0.1081726085,     -0.3481135216,       2.948432446
          0,           0,          27,      -3.574195216,     -0.4451401615,     -0.6916873321,       2.610043224
          0,           0,          28,      -3.925755509,     -0.7915793414,      -1.043258023,       2.262003289
          0,           0,          29,      -4.454612569,      -1.334456353,      -1.577958752,       1.724710461
          0,           0,          30,       -4.83204448,      -1.705343137,      -1.956038427,       1.352302749
          0,           0,          31,      -5.341082502,      -2.230216216,      -2.478755025,      0.8326533798
          0,           0,          32,      -5.700147334,      -2.580758973,      -2.835895511,      0.4794308191
          0,           0,          33,      -6.060802571,      -2.934091517,      -3.194594591,      0.1238832368
          0,           0,          34,      -6.582196541,      -3.474155206,      -3.731695028,     -0.4071186546
          0,           0,          35,      -6.971591294,      -3.856750004,       -4.12193912,     -0.7915866771
          0,           0,          36,      -7.370930906,      -4.250418162,      -4.523530065,      -1.186297223
          0,           0,          37,      -7.905504798,      -4.806972253,      -5.087161957,      -1.728930636
          0,           0,          38,      -8.325194929,       -5.22135456,      -5.515904516,      -2.145098129
          0,           0,          39,      -8.753092308,      -5.644333949,       -5.95443173,      -2.568241988
          0,           0,          40,      -9.278474813,      -6.193007163,      -6.530661895,      -3.099070765
          0,           0,          41,      -9.714759196,      -6.623375964,      -6.985754938,      -3.533164093
          0,           0,          42,      -10.15893711,      -7.061533131,       -7.44986947,      -3.972215816
          0,           0,          43,       -10.6657332,      -7.584463767,      -8.020611062,      -4.481197314
          0,           0,          44,      -11.10463367,      -8.003738652,      -8.484438598,      -4.916000429
          0,           0,          45,      -11.46221675,      -8.321371194,      -8.815196905,      -5.278545363
          0,           0,          46,      -11.65865165,      -8.453807785,      -9.024415938,      -5.457636607
          0,           0,          47,      -11.72522185,      -8.478020407,      -9.111299014,       -5.48985771
