"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.7236885759,       5.344773635,       5.084183966,       7.073823283
          0,           0,           1,       2.058684332,       5.258139807,       4.999832094,       8.445927435
          0,           0,           2,       1.998593069,       5.184159313,       4.979609149,       8.380750395
          0,           0,           3,       2.007558359,        5.17385869,       5.041741762,       8.388562985
          0,           0,           4,       1.962090535,       5.127620422,       5.014469799,        8.34239406
          0,           0,           5,       1.915217525,       5.088945874,       4.967277319,       8.290876674
          0,           0,           6,       1.962920216,       5.134267369,       5.027238419,       8.347586582
          0,           0,           7,       1.922621904,       5.112076861,       4.977093154,       8.308782494
          0,           0,           8,       1.988089697,       5.185963008,        5.03464314,       8.381190091
          0,           0,           9,       2.021717521,       5.227258251,       5.063892361,         8.4176305
          0,           0,          10,        1.96678079,        5.18444883,       4.992872969,       8.352553191
          0,           0,          11,       1.967379312,       5.172874227,       5.002800042,        8.35537864
          0,           0,          12,       1.947371036,       5.162041967,       4.983851572,        8.33736989
          0,           0,          13,       1.893039783,       5.113815744,       4.908385551,       8.279293225
          0,           0,          14,       1.812604741,       5.029504625,       4.833142326,       8.201011627
          0,           0,          15,       1.469742574,       4.714396203,       4.436549458,       7.848137914
          0,           0,          16,      0.8617982871,       4.114680015,       3.836508775,       7.238590372
          0,           0,          17,      0.4728903251,        3.73161707,       3.435730069,       6.850365945
          0,           0,          18,    -0.08463236936,       3.166636689,       2.872193773,       6.286067039
          0,           0,          19,      -0.533827867,       2.721440678,        2.41772052,       5.838462172
          0,           0,          20,      -1.059439049,       2.196553465,       1.888736084,       5.312353056
          0,           0,          21,      -1.747940516,       1.498374337,        1.19103072,       4.615282394
          0,           0,          22,      -2.363725696,      0.8684849775,      0.5410229478,       3.991037972
          0,           0,          23,      -2.969953294,      0.2223206576,     -0.1551669129,        3.36626597
          0,           0,          24,      -3.391817101,     -0.2102071941,     -0.6490546758,       2.944465742
          0,           0,          25,      -3.779666178,     -0.5885600687,      -1.043150708,       2.572306761
          0,           0,          26,      -4.215695286,      -1.031577954,      -1.465021029,       2.141793178
          0,           0,          27,      -4.511863495,       -1.29058568,      -1.658130613,       1.854575913
          0,           0,          28,      -4.909582833,      -1.689067029,      -2.028184368,       1.456580338
          0,           0,          29,      -5.146811327,      -1.903716586,      -2.220963053,       1.223895097
          0,           0,          30,      -5.383550272,      -2.129233598,      -2.442042569,      0.9905194717
          0,           0,          31,      -5.850228828,      -2.604646312,       -2.90576905,      0.5184099481
          0,           0,          32,      -6.153680071,      -2.900550935,      -3.206822294,      0.2186115057
          0,           0,          33,      -6.480808373,      -3.223069322,      -3.533022475,      -0.106393599
