"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.5273953969,       5.210315961,       4.949726292,       6.923149978
          0,           0,           1,       1.904077292,       5.127769547,       4.868820118,       8.333849145
          0,           0,           2,        1.84202959,       5.053333381,       4.843348767,       8.267070368
          0,           0,           3,       1.852046141,       5.044342016,       4.906143099,       8.275691598
          0,           0,           4,        1.81040482,       5.000393025,       4.885616005,       8.234328225
          0,           0,           5,       1.760196306,       4.958915539,       4.833375105,        8.17937571
          0,           0,           6,       1.804807966,       5.001996497,       4.890926933,       8.232659124
          0,           0,           7,       1.777813805,       4.989383778,       4.856350738,       8.207377717
          0,           0,           8,       1.821171636,       5.047508904,       4.888864076,       8.257085926
          0,           0,           9,       1.891997978,       5.121791515,       4.953231045,       8.331912632
          0,           0,          10,       1.823681001,       5.060351319,        4.87782254,       8.252506693
          0,           0,          11,       1.811854264,       5.048634674,       4.867836229,       8.244165369
          0,           0,          12,       1.753680322,       4.995100556,       4.799236495,        8.18442034
          0,           0,          13,       1.763468735,       5.008047221,       4.799960604,       8.189452022
          0,           0,          14,       1.656626157,        4.90773375,       4.668454965,       8.081652248
          0,           0,          15,       1.364809186,       4.631881465,       4.353354204,       7.788961991
          0,           0,          16,      0.6266877688,       3.884582105,       3.611999328,       7.037092658
          0,           0,          17,      0.1980291031,       3.474559385,       3.187344596,       6.615180078
          0,           0,          18,     -0.1880623823,       3.096267299,       2.782741955,       6.230632167
          0,           0,          19,     -0.7865898946,       2.490817716,       2.181279288,        5.62585658
          0,           0,          20,      -1.304194625,       1.974809003,       1.658527914,       5.108907701
          0,           0,          21,      -1.915280467,       1.358019667,       1.037392414,       4.493077871
          0,           0,          22,      -2.629479978,      0.6161469238,      0.2722701839,       3.761506862
          0,           0,          23,       -3.11018421,      0.1178882652,      -0.285824365,        3.27495403
          0,           0,          24,      -3.557969759,     -0.3388675073,     -0.7516994324,       2.832716419
          0,           0,          25,      -3.931556192,     -0.6981497571,      -1.120676205,       2.466480606
          0,           0,          26,      -4.362707829,      -1.127676353,      -1.574118274,       2.043168559
          0,           0,          27,      -4.832360892,       -1.60598076,      -2.048271975,       1.578075738
          0,           0,          28,      -5.098065383,      -1.837251009,      -2.192894032,       1.317071901
          0,           0,          29,      -5.487764137,      -2.227622527,       -2.55728044,      0.9254014809
          0,           0,          30,       -5.70746666,      -2.432343545,      -2.750210044,      0.7081942856
          0,           0,          31,      -5.947730842,      -2.665389262,       -2.98376526,      0.4700336023
          0,           0,          32,      -6.427664236,      -3.153428599,      -3.460441967,    -0.01521134412
          0,           0,          33,      -6.743707053,      -3.463391732,      -3.777357065,     -0.3277924276
          0,           0,          34,      -7.086370073,      -3.802279055,      -4.120544313,     -0.6685962208
          0,           0,          35,      -7.633438362,      -4.357491648,      -4.665727534,      -1.221354935
          0,           0,          36,      -8.028854342,      -4.748480386,      -5.064304091,        -1.6136436
