x,npz,vtu
7.279843557626008987e-03,1.413226962089538574e+00,1.410237669944763184e+00
9.682667719236776743e-03,1.421608805656433105e+00,1.410237669944763184e+00
1.208549188084754276e-02,1.399259686470031738e+00,1.410237669944763184e+00
1.448831604245830879e-02,1.421772122383117676e+00,1.410237669944763406e+00
1.689114020406907654e-02,1.423770904541015625e+00,1.410237669944763184e+00
1.929396436567984430e-02,1.422301530838012695e+00,1.410237669944763184e+00
2.169678852729060858e-02,1.415027737617492676e+00,1.410237669944763406e+00
2.409961268890137634e-02,1.418041467666625977e+00,1.410237669944762962e+00
2.650243685051214410e-02,1.417444705963134766e+00,1.410237669944763184e+00
2.890526101212291185e-02,1.430865883827209473e+00,1.410237669944763184e+00
3.130808517373367961e-02,1.426146745681762695e+00,1.410237669944762962e+00
3.371090933534444389e-02,1.436868786811828613e+00,1.410237669944763184e+00
3.611373349695520818e-02,1.423427700996398926e+00,1.410237669944763184e+00
3.851655765856597941e-02,1.441280722618103027e+00,1.410237669944763184e+00
4.091938182017674369e-02,1.430778264999389648e+00,1.410237669944762962e+00
4.332220598178751492e-02,1.435603499412536621e+00,1.410237669944763184e+00
4.572503014339827920e-02,1.422845363616943359e+00,1.410237669944763184e+00
4.812785430500904349e-02,1.430379509925842285e+00,1.410237669944763184e+00
5.053067846661981471e-02,1.418055534362792969e+00,1.410237669944763184e+00
5.293350262823057900e-02,1.430670619010925293e+00,1.410237669944763184e+00
5.533632678984135023e-02,1.413880467414855957e+00,1.410237669944763184e+00
5.773915095145211451e-02,1.426073551177978516e+00,1.410237669944763184e+00
6.014197511306287880e-02,1.418591976165771484e+00,1.410237669944763184e+00
6.254479927467365696e-02,1.431196689605712891e+00,1.410237669944763184e+00
6.494762343628440737e-02,1.421924829483032227e+00,1.410237669944763184e+00
6.735044759789518554e-02,1.424872636795043945e+00,1.410237669944763184e+00
6.975327175950594982e-02,1.411474943161010742e+00,1.410237669944763184e+00
7.215609592111671411e-02,1.409442424774169922e+00,1.410237669944763184e+00
7.455892008272747840e-02,1.405595898628234863e+00,1.410237669944763184e+00
7.696174424433824268e-02,1.396762847900390625e+00,1.410237669944763184e+00
7.936456840594902085e-02,1.399118542671203613e+00,1.410237669944763184e+00
8.176739256755978513e-02,1.399635076522827148e+00,1.410237669944763184e+00
8.417021672917054942e-02,1.402428030967712402e+00,1.410237669944763184e+00
8.657304089078131371e-02,1.419016003608703613e+00,1.410237669944763184e+00
8.897586505239207799e-02,1.422116041183471680e+00,1.410237669944763184e+00
9.137868921400285616e-02,1.431167364120483398e+00,1.410237669944763184e+00
9.378151337561362044e-02,1.430450558662414551e+00,1.410237669944763184e+00
9.618433753722438473e-02,1.447687029838562012e+00,1.410237669944762962e+00
9.858716169883514902e-02,1.430726408958435059e+00,1.410237669944763184e+00
1.009899858604459133e-01,1.428984761238098145e+00,1.410237669944763184e+00
1.033928100220566915e-01,1.422036647796630859e+00,1.410237669944763184e+00
1.057956341836674558e-01,1.427717089653015137e+00,1.410237669944763184e+00
1.081984583452782200e-01,1.414502263069152832e+00,1.410237669944763184e+00
1.106012825068889843e-01,1.420047402381896973e+00,1.410237669944763184e+00
1.130041066684997486e-01,1.407955884933471680e+00,1.410237669944763184e+00
1.154069308301105129e-01,1.416465640068054199e+00,1.410237669944763184e+00
1.178097549917212911e-01,1.413885235786437988e+00,1.410237669944763184e+00
1.202125791533320553e-01,1.423114180564880371e+00,1.410237669944763184e+00
1.226154033149428196e-01,1.421922802925109863e+00,1.410237669944763184e+00
1.250182274765535839e-01,1.427384018898010254e+00,1.410237669944763184e+00
1.274210516381643621e-01,1.417072892189025879e+00,1.410237669944763184e+00
1.298238757997751125e-01,1.432040572166442871e+00,1.410237669944763184e+00
1.322266999613858907e-01,1.420521855354309082e+00,1.410237669944763184e+00
1.346295241229966411e-01,1.429486989974975586e+00,1.410237669944763184e+00
1.370323482846074192e-01,1.419053673744201660e+00,1.410237669944763406e+00
1.394351724462181974e-01,1.429503679275512695e+00,1.410237669944763184e+00
1.418379966078289478e-01,1.416047573089599609e+00,1.410237669944763406e+00
1.442408207694397260e-01,1.427895545959472656e+00,1.410237669944763184e+00
1.466436449310504764e-01,1.415290594100952148e+00,1.410237669944763184e+00
1.490464690926612545e-01,1.424698710441589355e+00,1.410237669944763406e+00
1.514492932542720327e-01,1.418222308158874512e+00,1.410237669944763184e+00
1.538521174158827831e-01,1.418898224830627441e+00,1.410237669944763184e+00
1.562549415774935613e-01,1.414657354354858398e+00,1.410237669944763184e+00
1.586577657391043117e-01,1.418103098869323730e+00,1.410237669944763406e+00
1.610605899007150899e-01,1.417747855186462402e+00,1.410237669944763184e+00
1.634634140623258680e-01,1.422416687011718750e+00,1.410237669944763184e+00
1.658662382239366184e-01,1.416524171829223633e+00,1.410237669944763184e+00
1.682690623855473966e-01,1.431424617767333984e+00,1.410237669944763184e+00
1.706718865471581470e-01,1.424494624137878418e+00,1.410237669944763184e+00
1.730747107087689252e-01,1.434256434440612793e+00,1.410237669944763184e+00
1.754775348703797033e-01,1.426182508468627930e+00,1.410237669944763184e+00
1.778803590319904537e-01,1.433633089065551758e+00,1.410237669944763184e+00
1.802831831936012319e-01,1.424541831016540527e+00,1.410237669944763406e+00
1.826860073552119823e-01,1.431981325149536133e+00,1.410237669944763184e+00
1.850888315168227605e-01,1.416097283363342285e+00,1.410237669944763184e+00
1.874916556784335386e-01,1.425271987915039062e+00,1.410237669944763184e+00
1.898944798400442890e-01,1.409854888916015625e+00,1.410237669944763184e+00
1.922973040016550672e-01,1.416512012481689453e+00,1.410237669944763184e+00
1.947001281632658176e-01,1.406428456306457520e+00,1.410237669944763184e+00
1.971029523248765958e-01,1.407858371734619141e+00,1.410237669944763184e+00
1.995057764864873739e-01,1.397470355033874512e+00,1.410237669944763184e+00
2.019086006480981244e-01,1.412652134895324707e+00,1.410237669944763184e+00
2.043114248097089025e-01,1.405114293098449707e+00,1.410237669944763184e+00
2.067142489713196529e-01,1.418967008590698242e+00,1.410237669944763184e+00
2.091170731329304311e-01,1.414535403251647949e+00,1.410237669944763184e+00
2.115198972945411815e-01,1.423758983612060547e+00,1.410237669944763184e+00
2.139227214561519597e-01,1.420609235763549805e+00,1.410237669944763184e+00
2.163255456177627378e-01,1.427011370658874512e+00,1.410237669944763184e+00
2.187283697793734882e-01,1.424448847770690918e+00,1.410237669944763184e+00
2.211311939409842664e-01,1.425119400024414062e+00,1.410237669944763184e+00
2.235340181025950168e-01,1.423535585403442383e+00,1.410237669944763184e+00
2.259368422642057950e-01,1.420702695846557617e+00,1.410237669944763184e+00
2.283396664258165731e-01,1.410576224327087402e+00,1.410237669944763406e+00
2.307424905874273235e-01,1.403934955596923828e+00,1.410237669944763184e+00
2.331453147490381017e-01,1.412529587745666504e+00,1.410237669944763184e+00
2.355481389106488521e-01,1.411366224288940430e+00,1.410237669944763184e+00
2.379509630722596303e-01,1.414328217506408691e+00,1.410237669944763184e+00
2.403537872338704084e-01,1.421772360801696777e+00,1.410237669944763184e+00
2.427566113954811589e-01,1.416251301765441895e+00,1.410237669944763184e+00
2.451594355570919370e-01,1.421697974205017090e+00,1.410237669944763184e+00
2.475622597187026874e-01,1.425421595573425293e+00,1.410237669944763184e+00
2.499650838803134656e-01,1.419118285179138184e+00,1.410237669944763184e+00
2.523679080419242160e-01,1.419790267944335938e+00,1.410237669944763184e+00
2.547707322035349664e-01,1.415137648582458496e+00,1.410237669944763184e+00
2.571735563651457723e-01,1.416741609573364258e+00,1.410237669944763184e+00
2.595763805267565227e-01,1.415354847908020020e+00,1.410237669944763184e+00
2.619792046883672731e-01,1.414837956428527832e+00,1.410237669944763184e+00
2.643820288499780791e-01,1.415783762931823730e+00,1.410237669944763406e+00
2.667848530115888295e-01,1.416346073150634766e+00,1.410237669944763184e+00
2.691876771731995799e-01,1.422625660896301270e+00,1.410237669944762962e+00
2.715905013348103858e-01,1.417654633522033691e+00,1.410237669944763184e+00
2.739933254964211362e-01,1.425845503807067871e+00,1.410237669944763184e+00
2.763961496580318866e-01,1.422116756439208984e+00,1.410237669944763184e+00
2.787989738196426925e-01,1.420984864234924316e+00,1.410237669944763184e+00
2.812017979812534429e-01,1.411456346511840820e+00,1.410237669944763184e+00
2.836046221428641934e-01,1.420957684516906738e+00,1.410237669944763184e+00
2.860074463044749438e-01,1.414917349815368652e+00,1.410237669944763184e+00
2.884102704660857497e-01,1.419909000396728516e+00,1.410237669944762962e+00
2.908130946276965001e-01,1.416896343231201172e+00,1.410237669944763184e+00
2.932159187893072505e-01,1.429778337478637695e+00,1.410237669944763184e+00
2.956187429509180564e-01,1.421394348144531250e+00,1.410237669944763184e+00
2.980215671125288068e-01,1.435897231101989746e+00,1.410237669944763184e+00
3.004243912741395572e-01,1.427038788795471191e+00,1.410237669944763184e+00
3.028272154357503632e-01,1.434584498405456543e+00,1.410237669944763184e+00
3.052300395973611136e-01,1.427607297897338867e+00,1.410237669944763184e+00
3.076328637589718640e-01,1.427151799201965332e+00,1.410237669944763184e+00
3.100356879205826144e-01,1.422440767288208008e+00,1.410237669944763184e+00
3.124385120821934203e-01,1.425673723220825195e+00,1.410237669944763184e+00
3.148413362438041707e-01,1.420347213745117188e+00,1.410237669944763184e+00
3.172441604054149211e-01,1.428345680236816406e+00,1.410237669944762962e+00
3.196469845670257270e-01,1.418233275413513184e+00,1.410237669944763184e+00
3.220498087286364775e-01,1.429954051971435547e+00,1.410237669944763184e+00
3.244526328902472279e-01,1.420639395713806152e+00,1.410237669944763406e+00
3.268554570518579783e-01,1.430070519447326660e+00,1.410237669944763184e+00
3.292582812134687842e-01,1.421485304832458496e+00,1.410237669944763184e+00
3.316611053750795346e-01,1.426623344421386719e+00,1.410237669944762962e+00
3.340639295366902850e-01,1.410168170928955078e+00,1.410237669944763184e+00
3.364667536983010909e-01,1.417416691780090332e+00,1.410237669944763184e+00
3.388695778599118413e-01,1.407178878784179688e+00,1.410237669944763184e+00
3.412724020215225917e-01,1.414967417716979980e+00,1.410237669944763184e+00
3.436752261831333977e-01,1.405887842178344727e+00,1.410237669944763406e+00
3.460780503447441481e-01,1.415587902069091797e+00,1.410237669944763184e+00
3.484808745063548985e-01,1.410181879997253418e+00,1.410237669944762962e+00
3.508836986679656489e-01,1.413598060607910156e+00,1.410237669944763184e+00
3.532865228295764548e-01,1.412144064903259277e+00,1.410237669944763184e+00
3.556893469911872052e-01,1.411010861396789551e+00,1.410237669944763184e+00
3.580921711527979556e-01,1.400696635246276855e+00,1.410237669944763406e+00
3.604949953144087615e-01,1.403189063072204590e+00,1.410237669944763184e+00
3.628978194760195120e-01,1.404725909233093262e+00,1.410237669944763406e+00
3.653006436376302624e-01,1.409530878067016602e+00,1.410237669944763184e+00
3.677034677992410683e-01,1.408577919006347656e+00,1.410237669944763184e+00
3.701062919608518187e-01,1.417503476142883301e+00,1.410237669944763184e+00
3.725091161224625691e-01,1.409025669097900391e+00,1.410237669944763184e+00
3.749119402840733195e-01,1.413634777069091797e+00,1.410237669944763184e+00
3.773147644456841254e-01,1.407447576522827148e+00,1.410237669944763184e+00
3.797175886072948758e-01,1.416854381561279297e+00,1.410237669944763406e+00
3.821204127689056262e-01,1.408375740051269531e+00,1.410237669944763184e+00
3.845232369305164322e-01,1.413253426551818848e+00,1.410237669944763184e+00
3.869260610921271826e-01,1.411222338676452637e+00,1.410237669944763184e+00
3.893288852537379330e-01,1.422451138496398926e+00,1.410237669944762962e+00
3.917317094153487389e-01,1.421307921409606934e+00,1.410237669944763406e+00
3.941345335769594893e-01,1.421792387962341309e+00,1.410237669944763184e+00
3.965373577385702397e-01,1.423675179481506348e+00,1.410237669944763184e+00
3.989401819001809901e-01,1.424465656280517578e+00,1.410237669944763184e+00
4.013430060617917960e-01,1.419863462448120117e+00,1.410237669944763184e+00
4.037458302234025465e-01,1.418716669082641602e+00,1.410237669944763184e+00
4.061486543850132969e-01,1.415042638778686523e+00,1.410237669944763184e+00
4.085514785466241028e-01,1.415822505950927734e+00,1.410237669944763184e+00
4.109543027082348532e-01,1.418676018714904785e+00,1.410237669944763184e+00
4.133571268698456036e-01,1.426227569580078125e+00,1.410237669944763184e+00
4.157599510314563540e-01,1.415902495384216309e+00,1.410237669944763184e+00
4.181627751930671599e-01,1.426058530807495117e+00,1.410237669944762962e+00
4.205655993546779103e-01,1.416035532951354980e+00,1.410237669944762962e+00
4.229684235162886607e-01,1.422484159469604492e+00,1.410237669944763184e+00
4.253712476778994667e-01,1.427164912223815918e+00,1.410237669944763184e+00
4.277740718395102171e-01,1.432795524597167969e+00,1.410237669944763184e+00
4.301768960011209675e-01,1.418389558792114258e+00,1.410237669944763184e+00
4.325797201627317734e-01,1.426740169525146484e+00,1.410237669944762962e+00
4.349825443243425238e-01,1.419661164283752441e+00,1.410237669944763184e+00
4.373853684859532742e-01,1.423473000526428223e+00,1.410237669944762962e+00
4.397881926475640246e-01,1.419957399368286133e+00,1.410237669944763184e+00
4.421910168091748305e-01,1.429093837738037109e+00,1.410237669944763184e+00
4.445938409707855810e-01,1.418728232383728027e+00,1.410237669944763184e+00
4.469966651323963314e-01,1.422400116920471191e+00,1.410237669944763406e+00
4.493994892940071373e-01,1.416147947311401367e+00,1.410237669944763184e+00
4.518023134556178877e-01,1.424319505691528320e+00,1.410237669944763184e+00
4.542051376172286381e-01,1.417276263236999512e+00,1.410237669944763184e+00
