x,npz,vtu
4.853229038417339325e-03,1.271356940269470215e+00,1.275433301925659180e+00
7.265569335397552113e-03,1.250962853431701660e+00,1.275433301925659180e+00
9.677909632377764901e-03,1.259390592575073242e+00,1.275433301925659180e+00
1.209024992935797682e-02,1.262633919715881348e+00,1.275433301925659180e+00
1.450259022633819048e-02,1.276516914367675781e+00,1.275433301925659180e+00
1.691493052331840413e-02,1.272884368896484375e+00,1.275433301925659180e+00
1.932727082029861432e-02,1.282573819160461426e+00,1.275433301925659180e+00
2.173961111727882797e-02,1.284080505371093750e+00,1.275433301925659180e+00
2.415195141425904163e-02,1.282228469848632812e+00,1.275433301925659180e+00
2.656429171123925528e-02,1.280045986175537109e+00,1.275433301925659402e+00
2.897663200821946894e-02,1.279811382293701172e+00,1.275433301925659180e+00
3.138897230519967912e-02,1.269152879714965820e+00,1.275433301925659180e+00
3.380131260217988931e-02,1.271635174751281738e+00,1.275433301925659180e+00
3.621365289916010644e-02,1.270632505416870117e+00,1.275433301925659180e+00
3.862599319614031662e-02,1.268657684326171875e+00,1.275433301925659180e+00
4.103833349312053375e-02,1.274312019348144531e+00,1.275433301925659180e+00
4.345067379010074393e-02,1.275992512702941895e+00,1.275433301925659180e+00
4.586301408708095412e-02,1.265855908393859863e+00,1.275433301925659180e+00
4.827535438406117124e-02,1.268409013748168945e+00,1.275433301925659180e+00
5.068769468104138143e-02,1.260653018951416016e+00,1.275433301925659180e+00
5.310003497802159855e-02,1.260535717010498047e+00,1.275433301925659180e+00
5.551237527500180874e-02,1.258479952812194824e+00,1.275433301925659180e+00
5.792471557198201892e-02,1.268301486968994141e+00,1.275433301925659180e+00
6.033705586896223605e-02,1.274238467216491699e+00,1.275433301925659180e+00
6.274939616594243930e-02,1.281646966934204102e+00,1.275433301925659180e+00
6.516173646292265642e-02,1.279638171195983887e+00,1.275433301925659180e+00
6.757407675990287355e-02,1.285104513168334961e+00,1.275433301925659180e+00
6.998641705688309067e-02,1.286776661872863770e+00,1.275433301925659180e+00
7.239875735386329392e-02,1.287340402603149414e+00,1.275433301925659180e+00
7.481109765084351104e-02,1.286558389663696289e+00,1.275433301925659180e+00
7.722343794782372817e-02,1.286534309387207031e+00,1.275433301925659180e+00
7.963577824480393141e-02,1.281301379203796387e+00,1.275433301925659180e+00
8.204811854178414854e-02,1.280577421188354492e+00,1.275433301925659180e+00
8.446045883876436566e-02,1.277947664260864258e+00,1.275433301925659180e+00
8.687279913574456891e-02,1.275136947631835938e+00,1.275433301925659180e+00
8.928513943272478603e-02,1.273225903511047363e+00,1.275433301925659180e+00
9.169747972970500316e-02,1.271096706390380859e+00,1.275433301925659180e+00
9.410982002668520641e-02,1.273161649703979492e+00,1.275433301925659180e+00
9.652216032366542353e-02,1.268388986587524414e+00,1.275433301925659180e+00
9.893450062064564066e-02,1.278292179107666016e+00,1.275433301925659180e+00
1.013468409176258578e-01,1.282415747642517090e+00,1.275433301925659180e+00
1.037591812146060610e-01,1.287590622901916504e+00,1.275433301925658958e+00
1.061715215115862782e-01,1.275885224342346191e+00,1.275433301925659180e+00
1.085838618085664953e-01,1.261702656745910645e+00,1.275433301925658958e+00
1.109962021055466985e-01,1.260726809501647949e+00,1.275433301925659180e+00
1.134085424025269156e-01,1.256484150886535645e+00,1.275433301925659180e+00
1.158208826995071328e-01,1.259289741516113281e+00,1.275433301925659180e+00
1.182332229964873360e-01,1.256861090660095215e+00,1.275433301925659180e+00
1.206455632934675531e-01,1.260345339775085449e+00,1.275433301925659180e+00
1.230579035904477703e-01,1.261005520820617676e+00,1.275433301925659180e+00
1.254702438874279735e-01,1.266039848327636719e+00,1.275433301925659180e+00
1.278825841844081768e-01,1.265519380569458008e+00,1.275433301925659180e+00
1.302949244813884078e-01,1.274497747421264648e+00,1.275433301925659180e+00
1.327072647783686110e-01,1.272342324256896973e+00,1.275433301925659180e+00
1.351196050753488420e-01,1.272864341735839844e+00,1.275433301925659180e+00
1.375319453723290453e-01,1.274228096008300781e+00,1.275433301925659180e+00
1.399442856693092485e-01,1.278724789619445801e+00,1.275433301925659402e+00
1.423566259662894795e-01,1.281501054763793945e+00,1.275433301925659180e+00
1.447689662632696828e-01,1.282034635543823242e+00,1.275433301925659180e+00
1.471813065602498860e-01,1.286352276802062988e+00,1.275433301925659180e+00
1.495936468572301170e-01,1.282910704612731934e+00,1.275433301925659180e+00
1.520059871542103203e-01,1.279453277587890625e+00,1.275433301925659180e+00
1.544183274511905235e-01,1.273576974868774414e+00,1.275433301925659180e+00
1.568306677481707545e-01,1.267775774002075195e+00,1.275433301925659180e+00
1.592430080451509578e-01,1.269151926040649414e+00,1.275433301925659180e+00
1.616553483421311610e-01,1.259378552436828613e+00,1.275433301925659180e+00
1.640676886391113920e-01,1.257408261299133301e+00,1.275433301925659180e+00
1.664800289360915952e-01,1.261330008506774902e+00,1.275433301925659180e+00
1.688923692330717985e-01,1.268355965614318848e+00,1.275433301925659180e+00
1.713047095300520295e-01,1.271854281425476074e+00,1.275433301925659180e+00
1.737170498270322327e-01,1.274832248687744141e+00,1.275433301925659180e+00
1.761293901240124360e-01,1.277341485023498535e+00,1.275433301925659180e+00
1.785417304209926670e-01,1.282154083251953125e+00,1.275433301925659180e+00
1.809540707179728702e-01,1.281690239906311035e+00,1.275433301925659180e+00
1.833664110149530735e-01,1.286477446556091309e+00,1.275433301925659180e+00
1.857787513119333045e-01,1.277949929237365723e+00,1.275433301925659180e+00
1.881910916089135077e-01,1.271199107170104980e+00,1.275433301925658958e+00
1.906034319058937110e-01,1.258268237113952637e+00,1.275433301925659180e+00
1.930157722028739420e-01,1.257412791252136230e+00,1.275433301925659180e+00
1.954281124998541452e-01,1.259181857109069824e+00,1.275433301925659180e+00
1.978404527968343762e-01,1.267248153686523438e+00,1.275433301925659180e+00
2.002527930938145795e-01,1.266962170600891113e+00,1.275433301925659180e+00
2.026651333907947827e-01,1.270302772521972656e+00,1.275433301925659180e+00
2.050774736877750137e-01,1.264881610870361328e+00,1.275433301925659180e+00
2.074898139847552170e-01,1.263307571411132812e+00,1.275433301925659180e+00
2.099021542817354202e-01,1.261154294013977051e+00,1.275433301925659180e+00
2.123144945787156512e-01,1.265925049781799316e+00,1.275433301925659180e+00
2.147268348756958545e-01,1.264293551445007324e+00,1.275433301925659180e+00
2.171391751726760577e-01,1.267239093780517578e+00,1.275433301925659180e+00
2.195515154696562887e-01,1.268091082572937012e+00,1.275433301925659180e+00
2.219638557666364920e-01,1.266057729721069336e+00,1.275433301925659180e+00
2.243761960636166952e-01,1.268287658691406250e+00,1.275433301925659180e+00
2.267885363605969262e-01,1.272042393684387207e+00,1.275433301925659180e+00
2.292008766575771295e-01,1.274205207824707031e+00,1.275433301925659180e+00
2.316132169545573327e-01,1.283643245697021484e+00,1.275433301925659180e+00
2.340255572515375637e-01,1.290227055549621582e+00,1.275433301925659402e+00
2.364378975485177670e-01,1.286513209342956543e+00,1.275433301925659180e+00
2.388502378454979702e-01,1.281962513923645020e+00,1.275433301925659180e+00
2.412625781424782012e-01,1.282235383987426758e+00,1.275433301925659180e+00
2.436749184394584045e-01,1.279464960098266602e+00,1.275433301925659180e+00
2.460872587364386077e-01,1.283561706542968750e+00,1.275433301925659180e+00
2.484995990334188387e-01,1.284201741218566895e+00,1.275433301925659180e+00
2.509119393303990142e-01,1.277525663375854492e+00,1.275433301925659180e+00
2.533242796273792452e-01,1.277852058410644531e+00,1.275433301925659180e+00
2.557366199243594762e-01,1.273418307304382324e+00,1.275433301925659180e+00
2.581489602213397072e-01,1.276570796966552734e+00,1.275433301925659180e+00
2.605613005183198827e-01,1.270103931427001953e+00,1.275433301925659402e+00
2.629736408153001137e-01,1.269361138343811035e+00,1.275433301925659180e+00
2.653859811122803447e-01,1.271222352981567383e+00,1.275433301925659180e+00
2.677983214092605202e-01,1.268959283828735352e+00,1.275433301925659180e+00
2.702106617062407512e-01,1.263976931571960449e+00,1.275433301925659180e+00
2.726230020032209822e-01,1.271203517913818359e+00,1.275433301925659180e+00
2.750353423002011577e-01,1.264348268508911133e+00,1.275433301925659180e+00
2.774476825971813887e-01,1.267282962799072266e+00,1.275433301925659180e+00
2.798600228941616197e-01,1.264887690544128418e+00,1.275433301925659180e+00
