"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.7243420553,       5.339064001,       5.078474332,       7.095794805
          0,           0,           1,       2.040497722,        5.24971857,        4.99233521,       8.450360228
          0,           0,           2,       1.982020877,       5.176923687,       4.974965745,       8.386539203
          0,           0,           3,       1.990204492,       5.165838601,       5.036228203,       8.393739522
          0,           0,           4,       1.943609066,       5.119259373,        5.00621318,       8.345966089
          0,           0,           5,       1.897641668,       5.081006266,         4.9610169,       8.295556179
          0,           0,           6,       1.945883174,       5.126573738,       5.021487019,        8.35302167
          0,           0,           7,       1.903787173,       5.103667932,       4.968033891,        8.31209963
          0,           0,           8,       1.978824936,        5.18530666,       5.037694293,       8.395178286
          0,           0,           9,       1.999528132,       5.214299155,       5.055219239,       8.418318291
          0,           0,          10,        1.94718822,        5.17548315,       4.987781662,       8.356911399
          0,           0,          11,       1.945309694,        5.16399732,       4.988658223,       8.355041803
          0,           0,          12,       1.928378487,       5.151805346,       4.978350846,       8.343183802
          0,           0,          13,       1.905964579,       5.130943016,       4.940825537,       8.314990856
          0,           0,          14,       1.773172796,       5.007377867,       4.785851351,       8.176697338
          0,           0,          15,       1.573262404,        4.81651669,       4.552150803,       7.969051437
          0,           0,          16,       1.046222124,       4.283083199,       4.061156833,       7.441735753
          0,           0,          17,      0.3240905829,       3.583120975,       3.309187074,       6.719038326
          0,           0,          18,    -0.06353336321,       3.201642935,       2.906406682,       6.332831854
          0,           0,          19,     -0.5105841999,       2.757093343,        2.45430055,       5.885904058
          0,           0,          20,      -1.141591596,       2.118575351,       1.820875414,       5.248300365
          0,           0,          21,      -1.682986187,       1.576887287,       1.272136415,       4.706885319
          0,           0,          22,      -2.280995226,      0.9691465566,      0.6552738732,       4.102367724
          0,           0,          23,      -2.849918181,      0.3797514071,      0.0383142553,       3.524101851
          0,           0,          24,      -3.366637048,     -0.1673225144,     -0.5417009373,       2.996794233
          0,           0,          25,      -3.742387601,      -0.535054796,     -0.9225046029,       2.627824402
          0,           0,          26,      -4.064784869,     -0.8329323175,      -1.192277224,       2.321245398
          0,           0,          27,      -4.495735952,      -1.270192021,      -1.610485148,       1.890739777
          0,           0,          28,      -4.767040372,      -1.517340279,      -1.839793625,       1.625942669
          0,           0,          29,      -5.196058033,      -1.953415456,      -2.263716742,       1.192625645
          0,           0,          30,      -5.461047265,      -2.204470481,      -2.510978017,      0.9319843312
          0,           0,          31,      -5.733521467,      -2.468861767,      -2.776214984,      0.6626066001
          0,           0,          32,      -6.223217623,      -2.968064901,      -3.264812834,      0.1667317486
          0,           0,          33,      -6.553333561,      -3.291419944,      -3.593779669,     -0.1594775424
          0,           0,          34,       -6.90289456,      -3.636557544,      -3.942898058,     -0.5067247521
          0,           0,          35,      -7.446943326,      -4.190519715,      -4.487518474,      -1.057348041
          0,           0,          36,      -7.841852777,      -4.580763574,      -4.884810185,      -1.448874461
          0,           0,          37,      -8.254122178,      -4.990340265,      -5.299562861,      -1.859240711
          0,           0,          38,      -8.831384544,      -5.580805861,      -5.885219971,      -2.444051317
          0,           0,          39,      -9.274256185,      -6.022498142,      -6.339557085,      -2.885229501
          0,           0,          40,      -9.765060945,      -6.520695824,      -6.849312742,      -3.378371128
          0,           0,          41,      -10.22994177,      -6.988746599,       -7.34470225,      -3.841862949
          0,           0,          42,      -10.76245197,      -7.535466421,      -7.951353781,       -4.37755167
          0,           0,          43,      -11.05703784,      -7.791563332,       -8.28688618,      -4.677712312
          0,           0,          44,      -11.20568979,       -7.89937555,      -8.508181894,      -4.816674253
          0,           0,          45,       -11.3061106,      -7.966510686,      -8.675525867,      -4.884891467
          0,           0,          46,      -11.32020605,      -7.973286603,      -8.698682988,      -4.889446014
          0,           0,          47,      -11.31534384,      -7.965149198,      -8.679757731,      -4.880390575
          0,           0,          48,      -11.33281551,      -7.981413352,      -8.696986212,      -4.895134466
          0,           0,          49,      -11.32640421,      -7.972505784,      -8.703045266,      -4.889302537
          0,           0,          50,      -11.35135534,      -7.997604417,      -8.735634396,      -4.910239097
          0,           0,          51,       -11.3405709,      -7.986621288,      -8.716484527,      -4.900889623
          0,           0,          52,      -11.32559397,      -7.971512901,      -8.709931373,      -4.889048792
          0,           0,          53,      -11.33695932,      -7.984790682,      -8.705478488,      -4.893693968
          0,           0,          54,      -11.33568194,      -7.980916308,      -8.704913682,      -4.895214966
          0,           0,          55,      -11.32616557,      -7.973280646,      -8.695077695,      -4.887038942
          0,           0,          56,       -11.3433917,      -7.989650226,      -8.717444929,      -4.903782813
          0,           0,          57,       -11.3306627,      -7.978029026,      -8.689410596,      -4.895564056
          0,           0,          58,      -11.32120549,      -7.967909288,      -8.694874482,      -4.883979236
          0,           0,          59,      -11.34074173,       -7.98777632,      -8.707636623,      -4.900073697
          0,           0,          60,      -11.33232604,      -7.979409938,      -8.703511006,      -4.893072513
          0,           0,          61,      -11.34433029,      -7.989559454,      -8.719231725,      -4.901953672
          0,           0,          62,      -11.33517821,      -7.981421933,      -8.714800683,       -4.89754064
          0,           0,          63,      -11.32421124,      -7.971000636,      -8.700110919,      -4.887171901
          0,           0,          64,      -11.29766663,      -7.951026335,      -8.649046231,      -4.866086748
          0,           0,          65,      -11.32581377,      -7.974241733,      -8.694621855,      -4.887384647
          0,           0,          66,      -11.30734562,      -7.958986556,       -8.63513805,      -4.872493664
          0,           0,          67,      -11.33208663,      -7.979063259,      -8.710666548,      -4.895561594
          0,           0,          68,      -11.32597947,      -7.973019678,      -8.702390665,       -4.88709171
          0,           0,          69,      -11.31766888,      -7.966622755,      -8.692342796,      -4.880624355
          0,           0,          70,      -11.33459487,      -7.981123092,      -8.696881583,      -4.894728937
          0,           0,          71,      -11.32628842,      -7.973965644,      -8.676109675,      -4.887765503
          0,           0,          72,      -11.34078389,      -7.985614025,       -8.71569606,      -4.901668229
          0,           0,          73,      -11.33196483,      -7.979374569,      -8.696989926,      -4.893231179
          0,           0,          74,      -11.31899349,      -7.967472814,      -8.675253118,      -4.883379303
          0,           0,          75,        -11.333048,      -7.980503763,      -8.699382807,      -4.894911122
          0,           0,          76,      -11.31889472,      -7.969348596,      -8.661636014,      -4.883089268
          0,           0,          77,      -11.34581656,      -7.991679005,      -8.729507195,      -4.903329829
          0,           0,          78,      -11.33643088,      -7.983797374,      -8.706112689,      -4.897227989
          0,           0,          79,      -11.32955403,      -7.975200032,      -8.714454312,      -4.889998699
          0,           0,          80,      -11.33698211,      -7.984551832,      -8.707355591,      -4.899123112
          0,           0,          81,      -11.33471435,      -7.981346986,      -8.704142345,      -4.895990931
          0,           0,          82,      -11.32334134,      -7.968578011,      -8.708181746,       -4.88231818
