x,npz,vtu
4.853229038417339325e-03,1.867446184158325195e+00,1.898582577705383301e+00
7.265569335397552113e-03,1.877866148948669434e+00,1.898582577705383079e+00
9.677909632377764901e-03,1.880097627639770508e+00,1.898582577705383301e+00
1.209024992935797682e-02,1.906254649162292480e+00,1.898582577705383079e+00
1.450259022633819048e-02,1.885754585266113281e+00,1.898582577705383523e+00
1.691493052331840413e-02,1.907008409500122070e+00,1.898582577705383301e+00
1.932727082029861432e-02,1.896009683609008789e+00,1.898582577705383079e+00
2.173961111727882797e-02,1.911451935768127441e+00,1.898582577705383301e+00
2.415195141425904163e-02,1.888922452926635742e+00,1.898582577705383301e+00
2.656429171123925528e-02,1.905160903930664062e+00,1.898582577705383301e+00
2.897663200821946894e-02,1.890600323677062988e+00,1.898582577705383523e+00
3.138897230519967912e-02,1.900762915611267090e+00,1.898582577705383301e+00
3.380131260217988931e-02,1.877433657646179199e+00,1.898582577705383301e+00
3.621365289916010644e-02,1.885198950767517090e+00,1.898582577705383301e+00
3.862599319614031662e-02,1.871657133102416992e+00,1.898582577705383301e+00
4.103833349312053375e-02,1.882947564125061035e+00,1.898582577705383301e+00
4.345067379010074393e-02,1.867647290229797363e+00,1.898582577705383079e+00
4.586301408708095412e-02,1.892073035240173340e+00,1.898582577705383523e+00
4.827535438406117124e-02,1.873751282691955566e+00,1.898582577705383301e+00
5.068769468104138143e-02,1.892697453498840332e+00,1.898582577705383301e+00
5.310003497802159855e-02,1.881382703781127930e+00,1.898582577705383301e+00
5.551237527500180874e-02,1.888884782791137695e+00,1.898582577705383301e+00
5.792471557198201892e-02,1.875634908676147461e+00,1.898582577705383301e+00
6.033705586896223605e-02,1.880703568458557129e+00,1.898582577705383523e+00
6.274939616594243930e-02,1.866862535476684570e+00,1.898582577705383301e+00
6.516173646292265642e-02,1.883274912834167480e+00,1.898582577705383301e+00
6.757407675990287355e-02,1.857655167579650879e+00,1.898582577705383079e+00
6.998641705688309067e-02,1.878287672996520996e+00,1.898582577705383301e+00
7.239875735386329392e-02,1.870485067367553711e+00,1.898582577705383301e+00
7.481109765084351104e-02,1.883975505828857422e+00,1.898582577705383301e+00
7.722343794782372817e-02,1.874122977256774902e+00,1.898582577705383301e+00
7.963577824480393141e-02,1.882795095443725586e+00,1.898582577705383301e+00
8.204811854178414854e-02,1.875368237495422363e+00,1.898582577705383301e+00
8.446045883876436566e-02,1.891247272491455078e+00,1.898582577705383079e+00
8.687279913574456891e-02,1.876366734504699707e+00,1.898582577705383301e+00
8.928513943272478603e-02,1.885131239891052246e+00,1.898582577705383301e+00
9.169747972970500316e-02,1.882085919380187988e+00,1.898582577705383301e+00
9.410982002668520641e-02,1.894488930702209473e+00,1.898582577705383301e+00
9.652216032366542353e-02,1.874628543853759766e+00,1.898582577705383079e+00
9.893450062064564066e-02,1.895477771759033203e+00,1.898582577705383079e+00
1.013468409176258578e-01,1.880380153656005859e+00,1.898582577705383523e+00
1.037591812146060610e-01,1.893101096153259277e+00,1.898582577705383301e+00
1.061715215115862782e-01,1.880261301994323730e+00,1.898582577705383523e+00
1.085838618085664953e-01,1.895722270011901855e+00,1.898582577705383301e+00
1.109962021055466985e-01,1.882177114486694336e+00,1.898582577705383301e+00
1.134085424025269156e-01,1.899534344673156738e+00,1.898582577705383301e+00
1.158208826995071328e-01,1.876364350318908691e+00,1.898582577705383079e+00
1.182332229964873360e-01,1.893486618995666504e+00,1.898582577705383523e+00
1.206455632934675531e-01,1.876977205276489258e+00,1.898582577705383079e+00
1.230579035904477703e-01,1.892478823661804199e+00,1.898582577705383301e+00
1.254702438874279735e-01,1.890182495117187500e+00,1.898582577705383523e+00
1.278825841844081768e-01,1.902601838111877441e+00,1.898582577705383301e+00
1.302949244813884078e-01,1.884129643440246582e+00,1.898582577705383301e+00
1.327072647783686110e-01,1.892142534255981445e+00,1.898582577705383301e+00
1.351196050753488420e-01,1.882404088973999023e+00,1.898582577705383301e+00
1.375319453723290453e-01,1.897054791450500488e+00,1.898582577705383523e+00
1.399442856693092485e-01,1.881971716880798340e+00,1.898582577705383301e+00
1.423566259662894795e-01,1.887138128280639648e+00,1.898582577705383301e+00
1.447689662632696828e-01,1.884384512901306152e+00,1.898582577705383301e+00
1.471813065602498860e-01,1.899503350257873535e+00,1.898582577705383301e+00
1.495936468572301170e-01,1.879436612129211426e+00,1.898582577705383301e+00
1.520059871542103203e-01,1.889742136001586914e+00,1.898582577705383301e+00
1.544183274511905235e-01,1.878375530242919922e+00,1.898582577705383301e+00
1.568306677481707545e-01,1.896759867668151855e+00,1.898582577705383301e+00
1.592430080451509578e-01,1.875165343284606934e+00,1.898582577705383523e+00
1.616553483421311610e-01,1.889282703399658203e+00,1.898582577705383301e+00
1.640676886391113920e-01,1.878459215164184570e+00,1.898582577705383301e+00
1.664800289360915952e-01,1.903502345085144043e+00,1.898582577705383079e+00
1.688923692330717985e-01,1.879027009010314941e+00,1.898582577705383301e+00
1.713047095300520295e-01,1.885342359542846680e+00,1.898582577705383301e+00
1.737170498270322327e-01,1.879059195518493652e+00,1.898582577705383079e+00
1.761293901240124360e-01,1.898810505867004395e+00,1.898582577705383301e+00
1.785417304209926670e-01,1.874957799911499023e+00,1.898582577705383301e+00
1.809540707179728702e-01,1.893699765205383301e+00,1.898582577705383079e+00
1.833664110149530735e-01,1.878033757209777832e+00,1.898582577705383301e+00
1.857787513119333045e-01,1.901711344718933105e+00,1.898582577705383301e+00
1.881910916089135077e-01,1.891095519065856934e+00,1.898582577705383301e+00
1.906034319058937110e-01,1.905660152435302734e+00,1.898582577705383301e+00
1.930157722028739420e-01,1.900169014930725098e+00,1.898582577705383301e+00
1.954281124998541452e-01,1.917105793952941895e+00,1.898582577705383523e+00
1.978404527968343762e-01,1.885180592536926270e+00,1.898582577705383301e+00
2.002527930938145795e-01,1.880279421806335449e+00,1.898582577705383079e+00
2.026651333907947827e-01,1.876167297363281250e+00,1.898582577705383301e+00
2.050774736877750137e-01,1.897175669670104980e+00,1.898582577705383301e+00
2.074898139847552170e-01,1.875413060188293457e+00,1.898582577705383301e+00
2.099021542817354202e-01,1.885642647743225098e+00,1.898582577705383523e+00
2.123144945787156512e-01,1.870474100112915039e+00,1.898582577705383301e+00
