"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.6615122276,       5.450835801,       5.190246132,       7.135742359
          0,           0,           1,       2.106327612,       5.368495149,       5.112569263,       8.609337481
          0,           0,           2,       2.039326589,       5.290380014,       5.078558918,       8.538040765
          0,           0,           3,        2.05350174,         5.2873555,       5.143581279,       8.550037119
          0,           0,           4,       2.022134462,       5.252684934,       5.135855347,       8.519846818
          0,           0,           5,       1.969718878,       5.210567768,       5.077906243,       8.462484706
          0,           0,           6,       2.005598806,       5.247031096,       5.127823128,       8.506945902
          0,           0,           7,       2.003820402,       5.255078431,       5.120673057,       8.507503103
          0,           0,           8,       2.025309651,       5.294746666,       5.129444405,       8.534389814
          0,           0,           9,       2.119265336,       5.391579088,       5.208043041,       8.631232464
          0,           0,          10,       2.099988656,        5.37678539,       5.191428954,       8.610862529
          0,           0,          11,        2.00768916,       5.293099688,       5.090213146,       8.509527477
          0,           0,          12,       1.934604094,       5.215751768,       5.012708979,       8.435239683
          0,           0,          13,       1.968292711,       5.249223705,       5.045178982,       8.470984343
          0,           0,          14,       1.796232878,        5.08528123,       4.859100711,       8.295775506
          0,           0,          15,        1.49167334,       4.812175498,         4.4729251,        7.98769956
          0,           0,          16,       0.855926282,       4.178307475,       3.875880805,       7.349352348
          0,           0,          17,      0.4581801919,       3.785543142,       3.463439313,       6.952415956
          0,           0,          18,     -0.1163720728,       3.204379911,       2.885901076,       6.372671169
          0,           0,          19,     -0.5712126759,        2.75339636,       2.425437324,       5.919548448
          0,           0,          20,      -1.073386398,       2.252742856,       1.920400461,       5.417673794
          0,           0,          21,      -1.724127095,       1.595132023,       1.266328765,       4.761122177
          0,           0,          22,      -2.236981778,       1.081356276,      0.7411124402,       4.247744563
          0,           0,          23,      -2.810020557,      0.4933682081,      0.1457384485,       3.663484886
          0,           0,          24,      -3.182951447,      0.1217443974,      -0.235456289,       3.293551941
          0,           0,          25,      -3.554868196,      -0.250315485,     -0.6014675298,         2.9254545
          0,           0,          26,      -3.907673208,     -0.6001377849,     -0.9457401059,       2.576320537
          0,           0,          27,       -4.19934316,     -0.8815588602,      -1.227574662,       2.290192759
          0,           0,          28,      -4.685208356,      -1.377625526,       -1.71357756,       1.800657319
          0,           0,          29,      -5.007188163,      -1.689740403,      -2.030855303,       1.482231495
          0,           0,          30,      -5.405328049,      -2.086963331,      -2.424975988,         1.0843803
          0,           0,          31,      -5.831139228,       -2.51259877,      -2.849483418,      0.6585339062
          0,           0,          32,      -6.279222193,      -2.961086138,      -3.298386576,      0.2100947804
          0,           0,          33,      -6.704471215,      -3.383231488,      -3.726029906,     -0.2136430958
          0,           0,          34,       -7.29109044,      -3.982166913,      -4.322233004,     -0.8060248253
          0,           0,          35,      -7.756139837,      -4.446270767,      -4.800833458,      -1.270966059
          0,           0,          36,      -8.328720641,      -5.040550642,       -5.40613215,      -1.853947173
          0,           0,          37,      -8.791850345,      -5.509941968,      -5.906338673,      -2.321019896
          0,           0,          38,      -9.266278195,      -5.996714016,      -6.451767333,      -2.795950321
          0,           0,          39,      -9.766009633,      -6.524416683,      -7.024184302,      -3.299200992
          0,           0,          40,       -10.1565041,      -6.897598808,      -7.414643144,      -3.685727281
          0,           0,          41,       -10.5208369,      -7.232754643,      -7.723380364,      -4.036845333
          0,           0,          42,       -10.8787678,      -7.573280353,      -8.064086762,      -4.410625406
          0,           0,          43,      -11.00595294,      -7.664341657,      -8.178138905,      -4.532356453
          0,           0,          44,       -11.1739784,      -7.795393283,      -8.441910871,      -4.674379166
          0,           0,          45,      -11.18743414,      -7.797623703,      -8.487687143,      -4.678320736
          0,           0,          46,      -11.16998466,       -7.77948457,      -8.442601771,      -4.660097918
          0,           0,          47,      -11.22829819,      -7.827977519,      -8.563558949,      -4.706341881
