"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      -2.255757552,      0.4884895753,      0.8143753895,       3.533740681
          0,           0,           1,      -2.294115708,       0.501171054,      0.6250735972,       3.496399981
          0,           0,           2,      -2.334614921,       0.501380489,      0.3880190204,       3.456755078
          0,           0,           3,      -2.363630892,      0.4852329955,      0.2662940922,       3.428547649
          0,           0,           4,      -2.386957911,      0.4671139876,      0.1987143553,       3.405196216
          0,           0,           5,      -2.403626914,      0.4522084486,      0.1655405663,       3.387359882
          0,           0,           6,      -2.418372255,      0.4382491624,      0.1422971767,        3.37108066
          0,           0,           7,      -2.433333882,      0.4228035247,      0.1328484277,       3.354967337
          0,           0,           8,      -2.448572112,      0.4057577622,      0.1354423256,        3.33920289
          0,           0,           9,      -2.460226353,      0.3913865045,      0.1458842785,       3.327525392
          0,           0,          10,      -2.465369623,      0.3840167673,      0.1555955142,        3.32257449
          0,           0,          11,      -2.468998158,       0.378729857,       0.161427222,       3.319279665
          0,           0,          12,      -2.476178536,      0.3695362664,      0.1663559619,       3.312695008
          0,           0,          13,      -2.480459167,      0.3632798843,      0.1760738285,        3.30915199
          0,           0,          14,      -2.482937723,      0.3601466063,      0.1779007348,       3.306922541
          0,           0,          15,      -2.484025715,      0.3587176273,      0.1795706449,        3.30621847
          0,           0,          16,      -2.484974433,      0.3575202628,      0.1808660529,       3.306147739
          0,           0,          17,      -2.485555287,      0.3584464424,      0.1675751907,       3.306244557
          0,           0,          18,      -2.490047875,      0.3539871513,      0.1604065237,       3.301977864
          0,           0,          19,       -2.49809722,      0.3452146619,      0.1579869052,       3.294306374
          0,           0,          20,      -2.508620947,      0.3335444543,      0.1560584777,       3.283234908
          0,           0,          21,      -2.527162686,      0.3163728883,      0.1249211673,       3.263588883
          0,           0,          22,      -2.541883267,      0.3014313564,      0.1092794508,        3.24823539
          0,           0,          23,      -2.561743216,      0.2813653322,      0.0894383481,       3.227023607
          0,           0,          24,       -2.56796511,      0.2740008207,     0.09844975074,       3.221958779
          0,           0,          25,      -2.588156044,      0.2548534805,     0.06115253355,       3.200041099
          0,           0,          26,      -2.604187268,      0.2378707446,     0.04963250366,       3.183427428
          0,           0,          27,      -2.624472727,      0.2180555503,     0.02023379328,       3.161674046
          0,           0,          28,      -2.644065509,      0.1973294112,    0.002179937147,       3.141070451
          0,           0,          29,      -2.664285045,      0.1768438579,    -0.02127004989,       3.119349819
          0,           0,          30,      -2.681357971,      0.1585505588,    -0.03203031551,       3.101596379
          0,           0,          31,       -2.69923376,       0.140003328,    -0.05189106307,       3.082659877
          0,           0,          32,      -2.719003839,      0.1200679327,    -0.07606758273,       3.060853159
          0,           0,          33,      -2.739945334,     0.09773846242,    -0.09584938922,       3.038646357
          0,           0,          34,      -2.759145411,     0.07655483169,     -0.1107559705,       3.018973612
          0,           0,          35,      -2.773394784,     0.06053974035,     -0.1229910496,       3.003235477
          0,           0,          36,      -2.793473204,     0.03888355386,     -0.1470112151,       2.980271684
          0,           0,          37,      -2.815345324,     0.01444379243,      -0.161587943,       2.957282784
          0,           0,          38,      -2.833112041,   -0.004680715036,     -0.1853619819,       2.937602625
          0,           0,          39,       -2.84675785,    -0.01963737824,     -0.1864496051,       2.921741509
          0,           0,          40,      -2.862812934,    -0.03859763137,     -0.2005528449,       2.905650651
          0,           0,          41,      -2.866836882,    -0.04379051357,     -0.2135725909,       2.897585224
          0,           0,          42,      -2.879595329,    -0.05957656709,     -0.1875333107,       2.885920398
          0,           0,          43,      -2.905666043,    -0.08463584215,     -0.2645944644,       2.856344154
          0,           0,          44,      -2.882606206,    -0.06314794803,     -0.2034844215,       2.878925436
          0,           0,          45,      -2.885631512,    -0.06404051227,     -0.2134763104,       2.875584529
          0,           0,          46,      -2.901384008,    -0.07970233078,     -0.2524293226,       2.858467532
          0,           0,          47,      -2.860561737,    -0.03483500539,     -0.1168714388,       2.907115477
          0,           0,          48,      -2.900551855,    -0.07321749489,     -0.2014922476,       2.864478485
          0,           0,          49,      -2.909975125,    -0.07729194106,     -0.2097442868,       2.856137438
          0,           0,          50,      -2.935719689,     -0.1087079979,     -0.2877906409,       2.826597227
          0,           0,          51,      -2.946457385,     -0.1217395778,     -0.3112010995,       2.813897921
          0,           0,          52,      -2.957216058,     -0.1348832691,     -0.3086731226,       2.804629916
          0,           0,          53,      -2.937365014,     -0.1087182457,     -0.2195084669,       2.827761563
          0,           0,          54,      -2.955768396,     -0.1265757992,     -0.2729622932,       2.808121731
          0,           0,          55,      -2.987115014,     -0.1805869002,     -0.2831927757,       2.782684016
          0,           0,          56,      -2.976777843,       -0.15408299,     -0.3434495015,       2.782638378
          0,           0,          57,      -2.967597361,     -0.1419287454,       -0.33420102,        2.79282777
          0,           0,          58,      -2.966245173,     -0.1384926134,     -0.3209232095,       2.793013963
          0,           0,          59,      -2.978320233,     -0.1588337304,     -0.3401061322,       2.784455194
          0,           0,          60,      -2.968707657,     -0.1422451665,     -0.3341587881,       2.792649685
          0,           0,          61,      -2.974546033,     -0.1518568778,     -0.3398614666,       2.787575416
          0,           0,          62,      -2.974718416,      -0.147319762,     -0.3142777534,       2.785773473
          0,           0,          63,      -3.011861114,     -0.2070762831,     -0.3487983024,         2.7518617
          0,           0,          64,       -3.00150383,     -0.1900060668,     -0.3535446662,       2.764527322
          0,           0,          65,      -2.987392832,     -0.1596539376,     -0.3419824636,       2.771268892
          0,           0,          66,      -2.992860291,     -0.1658684452,     -0.3312815615,       2.764830822
          0,           0,          67,      -3.003845863,     -0.1816668719,     -0.3554730771,       2.754491965
          0,           0,          68,      -3.009730182,     -0.1891609908,     -0.3743391566,        2.75135832
          0,           0,          69,      -3.004353572,     -0.1793958548,     -0.3817986549,       2.754055227
          0,           0,          70,       -3.02712673,     -0.2192508841,      -0.379712907,       2.736219128
          0,           0,          71,      -3.021438743,     -0.2043437953,     -0.3861848783,       2.739507093
          0,           0,          72,      -3.020840044,     -0.1969691056,     -0.4032370295,       2.737901146
          0,           0,          73,      -3.024148095,     -0.2043923147,     -0.3752365066,       2.735391186
          0,           0,          74,      -3.027408852,     -0.2076166164,     -0.3976699086,       2.734252116
          0,           0,          75,      -3.021908194,     -0.1954337683,      -0.368141722,       2.736129515
          0,           0,          76,      -3.040367996,     -0.2227546854,      -0.399938389,       2.719537928
          0,           0,          77,      -3.042157582,     -0.2251206754,     -0.4054173422,       2.720711729
          0,           0,          78,      -3.030841463,     -0.2008045123,     -0.4044974857,        2.72797235
          0,           0,          79,       -3.05566061,       -0.24764597,     -0.3967230704,        2.70995778
          0,           0,          80,      -3.039442505,     -0.2130953467,     -0.4069173727,       2.720910946
          0,           0,          81,      -3.042755798,     -0.2174566366,     -0.4127995082,       2.719106701
          0,           0,          82,      -3.047848565,     -0.2233365443,     -0.4259667081,       2.715207812
          0,           0,          83,      -3.046243078,     -0.2252104227,     -0.4154432691,       2.719443518
          0,           0,          84,      -3.037341332,     -0.2132744554,     -0.4015208831,        2.72766453
          0,           0,          85,      -3.041192932,     -0.2149434844,     -0.4080135994,       2.721807151
          0,           0,          86,      -3.053786825,      -0.239410637,     -0.4141788301,       2.712688311
          0,           0,          87,      -3.051434218,     -0.2259631595,     -0.3974031656,       2.709171999
          0,           0,          88,       -3.08728771,     -0.2712702735,     -0.3994345142,       2.673348065
          0,           0,          89,      -3.117367491,     -0.3193308891,     -0.4078333235,       2.651583778
          0,           0,          90,      -3.108799947,     -0.2950440413,     -0.4381091684,       2.654917145
          0,           0,          91,      -3.097155312,     -0.2720577804,     -0.4535789455,       2.666060544
          0,           0,          92,      -3.099426156,     -0.2756052928,     -0.4654691988,       2.664843157
          0,           0,          93,      -3.093527021,     -0.2589163336,      -0.468331632,       2.667329073
          0,           0,          94,      -3.112056926,     -0.2885916226,     -0.4750188695,       2.652842626
          0,           0,          95,       -3.11442787,      -0.290872637,      -0.487319336,       2.652152262
          0,           0,          96,      -3.119881878,     -0.2929229895,     -0.4944194717,       2.643429195
          0,           0,          97,      -3.116463055,     -0.2880710883,     -0.4572612526,       2.646317336
          0,           0,          98,      -3.143296413,     -0.3211018697,     -0.4919240864,        2.62295376
          0,           0,          99,      -3.158562616,     -0.3405476938,     -0.5068955601,       2.606594786
          0,           0,         100,      -3.145300486,     -0.3132414253,     -0.4695402167,       2.618655412
          0,           0,         101,       -3.20951521,     -0.3905749005,     -0.5519894963,       2.557331736
          0,           0,         102,      -3.209461706,     -0.3883845505,     -0.5684602754,       2.559202505
          0,           0,         103,      -3.200517287,     -0.3688801866,     -0.5816739221,       2.564633375
          0,           0,         104,      -3.195554403,     -0.3602314045,     -0.5606466436,       2.569238863
          0,           0,         105,      -3.205637702,     -0.3737137294,     -0.5504854874,       2.561353719
          0,           0,         106,      -3.198697898,     -0.3553850609,      -0.557268815,        2.56789621
