"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.6405451337,       5.047307545,       4.786717876,       6.855851733
          0,           0,           1,       1.817189305,       4.949807379,       4.697418298,       8.090243039
          0,           0,           2,       1.762143642,       4.878510701,       4.688610143,       8.029533735
          0,           0,           3,        1.76083126,       4.858123382,       4.739953913,       8.028148146
          0,           0,           4,       1.710882261,       4.811174304,       4.699547019,       7.974724137
          0,           0,           5,       1.674493587,       4.779286929,       4.669557058,       7.934884535
          0,           0,           6,       1.710866433,       4.813591737,       4.718099349,       7.980653398
          0,           0,           7,       1.681286989,       4.804025374,       4.678226986,       7.953760702
          0,           0,           8,       1.766638997,       4.890715708,       4.763470417,       8.049132319
          0,           0,           9,       1.725976088,       4.865184246,       4.717660673,       8.005845392
          0,           0,          10,       1.769592021,       4.914473045,       4.755322522,       8.050086598
          0,           0,          11,       1.718221793,       4.863149718,       4.696897948,       7.994936982
          0,           0,          12,       1.709950547,        4.85766276,       4.692579184,        7.98460311
          0,           0,          13,       1.642867645,       4.789220267,       4.620059619,       7.913367502
          0,           0,          14,       1.563226893,       4.713734518,       4.526005752,       7.830352354
          0,           0,          15,       1.320496101,        4.48173337,       4.263107152,        7.58861806
          0,           0,          16,      0.7892154857,       3.966461253,       3.715095209,       7.045544407
          0,           0,          17,      0.2641382421,          3.429411,       3.186908482,       6.511634285
          0,           0,          18,     -0.1405781225,       3.042580755,       2.777703955,       6.116622603
          0,           0,          19,      -0.531046904,        2.65741703,       2.379315339,       5.728026447
          0,           0,          20,      -1.106667576,       2.073237261,       1.803016608,       5.145900744
          0,           0,          21,      -1.540961256,       1.642792516,       1.366841481,       4.715209229
          0,           0,          22,      -2.095729965,       1.077533175,      0.8050435668,       4.151876406
          0,           0,          23,      -2.476678983,      0.7013057078,      0.4217364317,       3.775431982
          0,           0,          24,      -2.833459399,      0.3493081946,     0.06458244854,       3.422622282
          0,           0,          25,      -3.351184563,     -0.1821491092,     -0.4589531706,       2.897310255
          0,           0,          26,      -3.698069387,     -0.5216936791,     -0.8053633987,       2.555545011
          0,           0,          27,      -4.091602093,     -0.9153976528,      -1.198712068,       2.162339953
          0,           0,          28,      -4.492280657,      -1.316247809,      -1.599245404,       1.761913101
          0,           0,          29,      -4.896524006,      -1.720427719,       -2.00355708,       1.357830782
          0,           0,          30,      -5.305192267,      -2.129029814,        -2.4124596,      0.9491887007
          0,           0,          31,      -5.668655232,      -2.486568153,      -2.774464195,      0.5889700751
          0,           0,          32,      -6.198350225,      -3.029072685,      -3.310365964,       0.052569921
          0,           0,          33,       -6.57721633,      -3.400751973,      -3.688714652,     -0.3224407297
          0,           0,          34,      -7.089746535,      -3.927561786,      -4.212765509,     -0.8436970675
          0,           0,          35,      -7.454788145,      -4.284146417,       -4.57465905,      -1.204222252
          0,           0,          36,       -7.82585933,      -4.648645505,      -4.943478473,      -1.571114959
          0,           0,          37,      -8.359220015,      -5.199500457,      -5.491555459,      -2.112777853
          0,           0,          38,      -8.763724585,      -5.598811172,      -5.900081845,      -2.513813625
          0,           0,          39,      -9.181505312,      -6.012895331,       -6.32436769,      -2.927846003
          0,           0,          40,       -9.72571055,      -6.580084428,      -6.903636415,        -3.4793819
          0,           0,          41,      -10.16018983,      -7.011847225,      -7.358285958,      -3.911937467
          0,           0,          42,      -10.60193105,      -7.450081764,      -7.825825989,      -4.349076246
          0,           0,          43,      -11.11073969,      -7.967074631,      -8.409659858,      -4.856814548
          0,           0,          44,      -11.41935662,      -8.228765909,      -8.708571334,      -5.169997882
          0,           0,          45,      -11.57339016,      -8.329414657,      -8.896647773,      -5.305806871
          0,           0,          46,      -11.67066069,      -8.389034448,      -9.034484551,      -5.371478235
          0,           0,          47,      -11.66437936,      -8.377487958,      -9.023126724,      -5.357141941
          0,           0,          48,      -11.70177537,      -8.407673559,      -9.065405718,      -5.383871969
          0,           0,          49,      -11.68500514,      -8.391155175,      -9.051404531,      -5.370736307
          0,           0,          50,      -11.67706442,      -8.384732746,      -9.039826978,      -5.366394545
          0,           0,          51,      -11.69097533,      -8.399115939,      -9.049722361,      -5.376346125
          0,           0,          52,      -11.68442626,      -8.392558997,      -9.037366424,      -5.369995972
          0,           0,          53,      -11.67546825,      -8.382033005,      -9.048112846,      -5.362417261
          0,           0,          54,      -11.69140712,      -8.398056033,      -9.067947467,      -5.378819534
          0,           0,          55,      -11.68563343,      -8.391331939,      -9.043383533,      -5.374800504
          0,           0,          56,      -11.66973337,      -8.379593581,      -9.025671578,      -5.359309063
          0,           0,          57,      -11.68345625,      -8.392919774,      -9.060372653,      -5.369928247
          0,           0,          58,      -11.67896236,       -8.38440409,       -9.04811886,      -5.362938834
          0,           0,          59,      -11.66190897,      -8.372799125,      -9.011366099,      -5.354656612
          0,           0,          60,      -11.68511352,      -8.390328807,       -9.05244578,      -5.367245283
          0,           0,          61,      -11.66901727,      -8.377037659,      -9.032144142,      -5.356150862
          0,           0,          62,      -11.69301581,      -8.401133324,      -9.053409501,      -5.373617525
          0,           0,          63,      -11.67494639,      -8.383336549,      -9.034256448,      -5.363332057
          0,           0,          64,      -11.66773021,      -8.376276646,      -9.032193985,      -5.358675976
          0,           0,          65,      -11.68885802,      -8.395940275,      -9.048170339,      -5.375400769
          0,           0,          66,      -11.68525438,      -8.392813774,      -9.055968073,      -5.368904604
          0,           0,          67,      -11.67208183,      -8.378285441,      -9.037704942,      -5.361372441
          0,           0,          68,      -11.68708855,      -8.394193035,      -9.045131368,      -5.375361427
          0,           0,          69,      -11.67615523,      -8.380959713,      -9.041141708,      -5.362003694
          0,           0,          70,      -11.69544223,      -8.400616808,      -9.057999408,      -5.377119957
          0,           0,          71,      -11.68609473,      -8.394505983,      -9.049577878,      -5.371603953
          0,           0,          72,      -11.66654068,      -8.373573507,      -9.034550917,      -5.353991212
          0,           0,          73,      -11.68979576,      -8.396081884,      -9.059979995,      -5.375009621
          0,           0,          74,      -11.68119076,      -8.388442971,      -9.034447616,      -5.366230997
          0,           0,          75,      -11.66464638,      -8.374300286,      -9.018652281,      -5.355076449
          0,           0,          76,      -11.69178621,      -8.397649296,      -9.056630706,      -5.375191806
          0,           0,          77,      -11.68168319,        -8.3882798,      -9.036886638,      -5.370844441
          0,           0,          78,      -11.67342512,      -8.379971725,      -9.033119313,      -5.361414933
          0,           0,          79,      -11.68297035,      -8.389029352,      -9.030675175,      -5.367922209
          0,           0,          80,       -11.6667124,      -8.376788017,      -9.013467172,      -5.354756284
          0,           0,          81,      -11.67677953,      -8.385107126,      -9.032107232,      -5.365614729
          0,           0,          82,      -11.69221495,      -8.397275763,      -9.055166208,      -5.376958345
          0,           0,          83,      -11.68490838,      -8.393513342,      -9.046265829,      -5.369102943
          0,           0,          84,      -11.67061065,      -8.378975275,      -9.030094287,      -5.356668621
          0,           0,          85,      -11.68106951,      -8.391186958,      -9.055330713,      -5.370717034
          0,           0,          86,      -11.68014623,      -8.389650751,      -9.036111283,      -5.367056925
          0,           0,          87,      -11.66804764,      -8.378772559,      -9.020445688,      -5.360684581
          0,           0,          88,      -11.68543405,      -8.392532242,      -9.043127908,      -5.371154405
          0,           0,          89,      -11.67739921,      -8.385408448,      -9.036146581,      -5.364710059
          0,           0,          90,       -11.6955738,      -8.403584457,      -9.045126222,      -5.377524204
          0,           0,          91,      -11.68695108,      -8.393440499,      -9.029410908,      -5.369160405
          0,           0,          92,      -11.67530643,      -8.382828493,      -9.030783951,      -5.362328623
          0,           0,          93,      -11.69693691,      -8.404005985,       -9.04276087,      -5.377249548
