x,npz,vtu
4.853229038417339325e-03,1.782631278038024902e+00,1.752433300018310769e+00
7.265569335397552113e-03,1.760510087013244629e+00,1.752433300018310769e+00
9.677909632377764901e-03,1.755563497543334961e+00,1.752433300018310547e+00
1.209024992935797682e-02,1.760731577873229980e+00,1.752433300018310547e+00
1.450259022633819048e-02,1.751159906387329102e+00,1.752433300018310547e+00
1.691493052331840413e-02,1.749977946281433105e+00,1.752433300018310547e+00
1.932727082029861432e-02,1.750238776206970215e+00,1.752433300018310547e+00
2.173961111727882797e-02,1.750069379806518555e+00,1.752433300018310547e+00
2.415195141425904163e-02,1.745792269706726074e+00,1.752433300018310547e+00
2.656429171123925528e-02,1.750432372093200684e+00,1.752433300018310547e+00
2.897663200821946894e-02,1.733023405075073242e+00,1.752433300018310547e+00
3.138897230519967912e-02,1.740935564041137695e+00,1.752433300018310547e+00
3.380131260217988931e-02,1.747797846794128418e+00,1.752433300018310547e+00
3.621365289916010644e-02,1.741186499595642090e+00,1.752433300018310547e+00
3.862599319614031662e-02,1.742216587066650391e+00,1.752433300018310547e+00
4.103833349312053375e-02,1.748714208602905273e+00,1.752433300018310547e+00
4.345067379010074393e-02,1.733993053436279297e+00,1.752433300018310547e+00
4.586301408708095412e-02,1.742548346519470215e+00,1.752433300018310547e+00
4.827535438406117124e-02,1.715828895568847656e+00,1.752433300018310547e+00
5.068769468104138143e-02,1.721914052963256836e+00,1.752433300018310547e+00
5.310003497802159855e-02,1.713052272796630859e+00,1.752433300018310769e+00
5.551237527500180874e-02,1.735481500625610352e+00,1.752433300018310547e+00
5.792471557198201892e-02,1.737199306488037109e+00,1.752433300018310547e+00
6.033705586896223605e-02,1.738618731498718262e+00,1.752433300018310547e+00
6.274939616594243930e-02,1.744150638580322266e+00,1.752433300018310547e+00
6.516173646292265642e-02,1.743672370910644531e+00,1.752433300018310769e+00
6.757407675990287355e-02,1.745044350624084473e+00,1.752433300018310547e+00
6.998641705688309067e-02,1.749238252639770508e+00,1.752433300018310547e+00
7.239875735386329392e-02,1.750612735748291016e+00,1.752433300018310547e+00
7.481109765084351104e-02,1.752621293067932129e+00,1.752433300018310547e+00
7.722343794782372817e-02,1.755788087844848633e+00,1.752433300018310547e+00
7.963577824480393141e-02,1.749294638633728027e+00,1.752433300018310547e+00
8.204811854178414854e-02,1.745499372482299805e+00,1.752433300018310547e+00
8.446045883876436566e-02,1.740051627159118652e+00,1.752433300018310547e+00
8.687279913574456891e-02,1.730837464332580566e+00,1.752433300018310547e+00
8.928513943272478603e-02,1.737514019012451172e+00,1.752433300018310547e+00
9.169747972970500316e-02,1.728504300117492676e+00,1.752433300018310325e+00
9.410982002668520641e-02,1.734034180641174316e+00,1.752433300018310547e+00
9.652216032366542353e-02,1.726778388023376465e+00,1.752433300018310547e+00
9.893450062064564066e-02,1.725014567375183105e+00,1.752433300018310547e+00
1.013468409176258578e-01,1.729705572128295898e+00,1.752433300018310325e+00
1.037591812146060610e-01,1.737254619598388672e+00,1.752433300018310769e+00
1.061715215115862782e-01,1.735825181007385254e+00,1.752433300018310769e+00
1.085838618085664953e-01,1.737329006195068359e+00,1.752433300018310547e+00
1.109962021055466985e-01,1.743553519248962402e+00,1.752433300018310547e+00
1.134085424025269156e-01,1.735481500625610352e+00,1.752433300018310547e+00
1.158208826995071328e-01,1.729579091072082520e+00,1.752433300018310325e+00
1.182332229964873360e-01,1.726924300193786621e+00,1.752433300018310547e+00
1.206455632934675531e-01,1.748811244964599609e+00,1.752433300018310547e+00
1.230579035904477703e-01,1.740551829338073730e+00,1.752433300018310547e+00
1.254702438874279735e-01,1.737711787223815918e+00,1.752433300018310547e+00
1.278825841844081768e-01,1.737133145332336426e+00,1.752433300018310547e+00
1.302949244813884078e-01,1.736879944801330566e+00,1.752433300018310325e+00
1.327072647783686110e-01,1.741676092147827148e+00,1.752433300018310547e+00
1.351196050753488420e-01,1.745929360389709473e+00,1.752433300018310547e+00
1.375319453723290453e-01,1.752418398857116699e+00,1.752433300018310547e+00
1.399442856693092485e-01,1.750823259353637695e+00,1.752433300018310547e+00
1.423566259662894795e-01,1.756132960319519043e+00,1.752433300018310547e+00
1.447689662632696828e-01,1.753615498542785645e+00,1.752433300018310547e+00
1.471813065602498860e-01,1.734223604202270508e+00,1.752433300018310547e+00
1.495936468572301170e-01,1.747226715087890625e+00,1.752433300018310547e+00
1.520059871542103203e-01,1.754887461662292480e+00,1.752433300018310547e+00
1.544183274511905235e-01,1.749819755554199219e+00,1.752433300018310547e+00
1.568306677481707545e-01,1.745254755020141602e+00,1.752433300018310547e+00
1.592430080451509578e-01,1.741603970527648926e+00,1.752433300018310547e+00
1.616553483421311610e-01,1.742121696472167969e+00,1.752433300018310325e+00
1.640676886391113920e-01,1.738489151000976562e+00,1.752433300018310325e+00
1.664800289360915952e-01,1.740870475769042969e+00,1.752433300018310547e+00
1.688923692330717985e-01,1.738554358482360840e+00,1.752433300018310547e+00
1.713047095300520295e-01,1.736145377159118652e+00,1.752433300018310547e+00
1.737170498270322327e-01,1.743188500404357910e+00,1.752433300018310547e+00
1.761293901240124360e-01,1.740921854972839355e+00,1.752433300018310547e+00
1.785417304209926670e-01,1.735022544860839844e+00,1.752433300018310547e+00
1.809540707179728702e-01,1.740696907043457031e+00,1.752433300018310547e+00
1.833664110149530735e-01,1.734513282775878906e+00,1.752433300018310547e+00
1.857787513119333045e-01,1.729223251342773438e+00,1.752433300018310547e+00
1.881910916089135077e-01,1.734635472297668457e+00,1.752433300018310547e+00
1.906034319058937110e-01,1.739539027214050293e+00,1.752433300018310769e+00
1.930157722028739420e-01,1.746760129928588867e+00,1.752433300018310547e+00
1.954281124998541452e-01,1.745382666587829590e+00,1.752433300018310547e+00
1.978404527968343762e-01,1.752387285232543945e+00,1.752433300018310547e+00
2.002527930938145795e-01,1.752167224884033203e+00,1.752433300018310547e+00
2.026651333907947827e-01,1.746038317680358887e+00,1.752433300018310547e+00
2.050774736877750137e-01,1.738577604293823242e+00,1.752433300018310547e+00
2.074898139847552170e-01,1.738420844078063965e+00,1.752433300018310547e+00
2.099021542817354202e-01,1.744874954223632812e+00,1.752433300018310547e+00
2.123144945787156512e-01,1.735817790031433105e+00,1.752433300018310547e+00
2.147268348756958545e-01,1.738283634185791016e+00,1.752433300018310547e+00
2.171391751726760577e-01,1.746929049491882324e+00,1.752433300018310547e+00
2.195515154696562887e-01,1.740187644958496094e+00,1.752433300018310547e+00
2.219638557666364920e-01,1.724800348281860352e+00,1.752433300018310547e+00
2.243761960636166952e-01,1.728062152862548828e+00,1.752433300018310769e+00
2.267885363605969262e-01,1.723116397857666016e+00,1.752433300018310547e+00
2.292008766575771295e-01,1.736665129661560059e+00,1.752433300018310547e+00
2.316132169545573327e-01,1.738864183425903320e+00,1.752433300018310547e+00
2.340255572515375637e-01,1.728259086608886719e+00,1.752433300018310547e+00
2.364378975485177670e-01,1.730092406272888184e+00,1.752433300018310547e+00
2.388502378454979702e-01,1.738045692443847656e+00,1.752433300018310547e+00
2.412625781424782012e-01,1.739328503608703613e+00,1.752433300018310547e+00
2.436749184394584045e-01,1.742992281913757324e+00,1.752433300018310547e+00
2.460872587364386077e-01,1.740796566009521484e+00,1.752433300018310547e+00
2.484995990334188387e-01,1.745787739753723145e+00,1.752433300018310547e+00
2.509119393303990142e-01,1.738235831260681152e+00,1.752433300018310769e+00
2.533242796273792452e-01,1.738993525505065918e+00,1.752433300018310547e+00
2.557366199243594762e-01,1.723770141601562500e+00,1.752433300018310547e+00
2.581489602213397072e-01,1.725336790084838867e+00,1.752433300018310547e+00
2.605613005183198827e-01,1.710304379463195801e+00,1.752433300018310547e+00
2.629736408153001137e-01,1.722414970397949219e+00,1.752433300018310547e+00
2.653859811122803447e-01,1.710168600082397461e+00,1.752433300018310547e+00
2.677983214092605202e-01,1.712637424468994141e+00,1.752433300018310547e+00
2.702106617062407512e-01,1.718655943870544434e+00,1.752433300018310547e+00
2.726230020032209822e-01,1.724214673042297363e+00,1.752433300018310769e+00
2.750353423002011577e-01,1.733336210250854492e+00,1.752433300018310547e+00
2.774476825971813887e-01,1.745643377304077148e+00,1.752433300018310769e+00
2.798600228941616197e-01,1.742872238159179688e+00,1.752433300018310769e+00
2.822723631911417952e-01,1.742522597312927246e+00,1.752433300018310547e+00
2.846847034881220262e-01,1.761731386184692383e+00,1.752433300018310547e+00
2.870970437851022572e-01,1.755319118499755859e+00,1.752433300018310769e+00
2.895093840820824327e-01,1.745210051536560059e+00,1.752433300018310547e+00
2.919217243790626637e-01,1.734068512916564941e+00,1.752433300018310547e+00
2.943340646760428947e-01,1.746690392494201660e+00,1.752433300018310547e+00
2.967464049730230702e-01,1.746150732040405273e+00,1.752433300018310547e+00
2.991587452700033012e-01,1.725049257278442383e+00,1.752433300018310325e+00
3.015710855669835322e-01,1.731437087059020996e+00,1.752433300018310547e+00
3.039834258639637077e-01,1.732668876647949219e+00,1.752433300018310547e+00
3.063957661609439387e-01,1.737045645713806152e+00,1.752433300018310547e+00
3.088081064579241697e-01,1.744416236877441406e+00,1.752433300018310547e+00
3.112204467549043452e-01,1.744737386703491211e+00,1.752433300018310547e+00
3.136327870518845762e-01,1.755674123764038086e+00,1.752433300018310547e+00
3.160451273488648072e-01,1.756084680557250977e+00,1.752433300018310547e+00
3.184574676458449827e-01,1.749466776847839355e+00,1.752433300018310547e+00
3.208698079428252137e-01,1.752822399139404297e+00,1.752433300018310547e+00
3.232821482398054447e-01,1.755213856697082520e+00,1.752433300018310769e+00
3.256944885367856202e-01,1.748886227607727051e+00,1.752433300018310547e+00
3.281068288337658512e-01,1.750330924987792969e+00,1.752433300018310547e+00
3.305191691307460822e-01,1.745487928390502930e+00,1.752433300018310769e+00
3.329315094277262577e-01,1.743255972862243652e+00,1.752433300018310547e+00
3.353438497247064887e-01,1.750172495841979980e+00,1.752433300018310547e+00
3.377561900216867197e-01,1.746289253234863281e+00,1.752433300018310547e+00
3.401685303186668952e-01,1.745352387428283691e+00,1.752433300018310547e+00
3.425808706156471262e-01,1.751746058464050293e+00,1.752433300018310547e+00
3.449932109126273572e-01,1.757440328598022461e+00,1.752433300018310769e+00
3.474055512096075327e-01,1.752837300300598145e+00,1.752433300018310769e+00
3.498178915065877637e-01,1.759020686149597168e+00,1.752433300018310547e+00
3.522302318035679947e-01,1.750094056129455566e+00,1.752433300018310547e+00
3.546425721005481702e-01,1.755536675453186035e+00,1.752433300018310547e+00
3.570549123975284012e-01,1.756435155868530273e+00,1.752433300018310547e+00
3.594672526945086322e-01,1.760702848434448242e+00,1.752433300018310547e+00
3.618795929914888077e-01,1.764265418052673340e+00,1.752433300018310547e+00
3.642919332884690387e-01,1.754314899444580078e+00,1.752433300018310547e+00
3.667042735854492697e-01,1.747112274169921875e+00,1.752433300018310547e+00
3.691166138824294451e-01,1.752303361892700195e+00,1.752433300018310547e+00
3.715289541794096762e-01,1.757590532302856445e+00,1.752433300018310547e+00
3.739412944763899072e-01,1.754424095153808594e+00,1.752433300018310547e+00
3.763536347733700826e-01,1.745749115943908691e+00,1.752433300018310547e+00
3.787659750703503136e-01,1.745965600013732910e+00,1.752433300018310547e+00
3.811783153673305446e-01,1.753992199897766113e+00,1.752433300018310547e+00
3.835906556643107201e-01,1.750803947448730469e+00,1.752433300018310547e+00
3.860029959612909511e-01,1.740178346633911133e+00,1.752433300018310547e+00
3.884153362582711821e-01,1.734876632690429688e+00,1.752433300018310547e+00
3.908276765552514131e-01,1.730558633804321289e+00,1.752433300018310547e+00
3.932400168522315886e-01,1.728366613388061523e+00,1.752433300018310547e+00
3.956523571492118196e-01,1.724180102348327637e+00,1.752433300018310547e+00
3.980646974461920506e-01,1.725126743316650391e+00,1.752433300018310769e+00
4.004770377431722261e-01,1.725466728210449219e+00,1.752433300018310547e+00
4.028893780401524571e-01,1.724520921707153320e+00,1.752433300018310547e+00
4.053017183371326881e-01,1.724442005157470703e+00,1.752433300018310547e+00
4.077140586341128636e-01,1.730581402778625488e+00,1.752433300018310547e+00
4.101263989310930946e-01,1.737505912780761719e+00,1.752433300018310547e+00
4.125387392280733256e-01,1.764329433441162109e+00,1.752433300018310769e+00
4.149510795250535011e-01,1.782928109169006348e+00,1.752433300018310547e+00
4.173634198220337321e-01,1.772565960884094238e+00,1.752433300018310547e+00
