"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,        1.00604537,       4.739757961,       4.479168293,       6.909180365
          0,           0,           1,       1.672398486,       4.615769827,       4.380183225,       7.675131944
          0,           0,           2,       1.619408233,        4.53457211,       4.399994755,       7.615516379
          0,           0,           3,       1.565973937,       4.459033945,       4.404963914,       7.564609743
          0,           0,           4,       1.493372891,         4.3904346,       4.336742883,       7.480862139
          0,           0,           5,       1.490231826,       4.385476886,       4.343117865,       7.479494732
          0,           0,           6,       1.496528744,       4.395079478,       4.363781727,        7.49165503
          0,           0,           7,       1.482280771,       4.393493092,       4.343828971,       7.477991324
          0,           0,           8,       1.497777894,       4.421260105,       4.360218123,        7.49909205
          0,           0,           9,       1.522541887,       4.462767643,       4.400177511,        7.54286847
          0,           0,          10,       1.420902662,       4.358742359,       4.292805306,       7.429586753
          0,           0,          11,       1.446433328,       4.396358685,       4.327414337,       7.462654869
          0,           0,          12,       1.469859462,       4.415080389,        4.34631662,        7.47530884
          0,           0,          13,        1.18605595,       4.105022956,       4.052065852,        7.16837082
          0,           0,          14,       1.165517854,       4.124189033,       4.021874826,        7.16091503
          0,           0,          15,       1.186566694,       4.159555539,       4.033503427,       7.184841397
          0,           0,          16,       1.020755302,       3.987291557,        3.86415087,       7.010342903
          0,           0,          17,      0.9438465361,       3.923418256,       3.785758122,       6.936668397
          0,           0,          18,      0.6161016553,       3.573990234,       3.456283539,       6.596593121
          0,           0,          19,      0.4688456387,        3.44077427,       3.310189821,       6.454272404
          0,           0,          20,      0.3422394437,       3.311149359,        3.16928798,       6.321175567
          0,           0,          21,      0.2033032034,       3.179197917,       3.032618531,       6.185822046
          0,           0,          22,     -0.2006771794,       2.754847686,       2.628180628,        5.77073891
          0,           0,          23,     -0.2889647206,       2.680826152,       2.535041519,       5.688078983
          0,           0,          24,     -0.6369602108,       2.313125798,       2.179954727,       5.326229436
          0,           0,          25,     -0.8227481716,       2.141696553,       1.999394686,       5.150128608
          0,           0,          26,     -0.8973865453,       2.077571336,        1.92164305,       5.079867144
          0,           0,          27,      -1.261953983,       1.692614169,       1.552809866,        4.70237209
          0,           0,          28,      -1.479480733,       1.488333968,       1.340741147,        4.49433252
          0,           0,          29,      -1.590822771,       1.386067504,       1.226193948,       4.386769836
          0,           0,          30,       -1.98832283,       0.969423973,      0.8256264321,       3.977290787
          0,           0,          31,      -2.253793991,      0.7162490761,       0.565849073,       3.720947148
          0,           0,          32,      -2.406637166,      0.5712520416,      0.4096558637,       3.571245287
          0,           0,          33,      -2.835192156,      0.1246892559,    -0.02096124634,       3.131683161
          0,           0,          34,      -3.142795768,     -0.1714857874,     -0.3226689112,       2.832859475
          0,           0,          35,      -3.329565202,     -0.3514556005,     -0.5131505506,       2.648544731
          0,           0,          36,      -3.781547032,     -0.8203463998,     -0.9664678523,       2.186528428
          0,           0,          37,      -4.122177689,      -1.150193997,      -1.301320137,       1.854316658
          0,           0,          38,      -4.605947837,       -1.65173918,      -1.793173525,       1.357671824
          0,           0,          39,       -4.90789275,      -1.939692131,      -2.092535511,       1.064869869
          0,           0,          40,      -5.091522422,       -2.11437883,      -2.278057982,      0.8850305629
          0,           0,          41,      -5.539390095,      -2.581009215,      -2.729498221,      0.4252170362
          0,           0,          42,        -5.8743982,      -2.905004092,      -3.057606668,     0.09958768851
          0,           0,          43,      -6.200951322,      -3.223571015,      -3.382988969,     -0.2223261894
          0,           0,          44,      -6.710082242,      -3.751498164,        -3.8973993,     -0.7426856248
          0,           0,          45,      -7.056292457,      -4.086035712,      -4.241136754,      -1.081066529
          0,           0,          46,       -7.46012765,      -4.490980042,      -4.646264206,      -1.485620217
          0,           0,          47,      -7.874868216,      -4.907006892,      -5.062024353,       -1.90060034
          0,           0,          48,      -8.291734038,      -5.324746594,      -5.480156049,      -2.317464789
          0,           0,          49,      -8.794289346,      -5.847853486,      -5.996341481,      -2.833204762
          0,           0,          50,      -9.120842507,      -6.159066584,      -6.317484095,       -3.15039455
          0,           0,          51,      -9.437751514,      -6.465029496,      -6.630057359,      -3.461206001
          0,           0,          52,      -9.930906758,      -6.980549447,      -7.134209628,      -3.967136151
          0,           0,          53,      -10.26361472,      -7.299533295,      -7.460969226,      -4.291243612
          0,           0,          54,       -10.4834696,      -7.509186524,      -7.676953998,      -4.508253218
          0,           0,          55,      -10.95110813,      -7.993748632,      -8.151773239,      -4.987394286
          0,           0,          56,      -11.31559821,      -8.335466984,      -8.518293918,      -5.337544498
          0,           0,          57,      -11.63196958,      -8.613507938,      -8.880238288,      -5.643460236
          0,           0,          58,      -11.77984704,      -8.702291183,       -9.07368526,      -5.759780304
          0,           0,          59,      -11.83541573,      -8.734959473,      -9.157621315,      -5.803145218
          0,           0,          60,       -11.9020374,      -8.772877092,      -9.284988353,      -5.847946322
          0,           0,          61,      -11.90443444,      -8.769808597,      -9.307682638,      -5.850954194
          0,           0,          62,      -11.90539448,      -8.770131609,      -9.308032722,      -5.851921134
          0,           0,          63,      -11.91933238,       -8.78250382,      -9.327453236,      -5.858042098
          0,           0,          64,      -11.90746392,      -8.772461331,      -9.323770262,      -5.854320974
          0,           0,          65,      -11.90545395,      -8.768427675,      -9.301163777,      -5.847207749
          0,           0,          66,      -11.91364614,      -8.777588238,      -9.324231885,      -5.856004082
          0,           0,          67,      -11.90745763,      -8.769077339,      -9.326587275,       -5.85414981
          0,           0,          68,      -11.92121051,      -8.783256977,      -9.337783756,      -5.861999474
          0,           0,          69,      -11.91693322,      -8.778623977,      -9.329882336,      -5.859416169
          0,           0,          70,      -11.90691973,      -8.772835497,       -9.31793492,      -5.851870257
          0,           0,          71,       -11.9244368,       -8.78524703,      -9.334398816,      -5.861939834
          0,           0,          72,      -11.90690097,      -8.770898739,      -9.317922467,      -5.851630527
          0,           0,          73,      -11.91474524,      -8.776046488,      -9.324560491,      -5.853117283
          0,           0,          74,      -11.90643754,      -8.769191787,      -9.307755529,      -5.848982539
          0,           0,          75,      -11.92067262,      -8.786736404,      -9.334559707,      -5.862463267
          0,           0,          76,      -11.90977261,      -8.771730947,      -9.326945727,       -5.85607434
          0,           0,          77,      -11.91512495,      -8.776873477,      -9.325604836,      -5.857136329
          0,           0,          78,      -11.91388162,      -8.775908614,      -9.330311327,      -5.858034033
          0,           0,          79,      -11.90508038,      -8.770743524,      -9.311207222,      -5.849177252
          0,           0,          80,      -11.91873508,      -8.782359428,      -9.330423733,      -5.858921882
          0,           0,          81,      -11.91328665,      -8.776370561,      -9.323041208,      -5.855034113
          0,           0,          82,      -11.90633046,      -8.770630368,      -9.320381507,      -5.848903253
          0,           0,          83,      -11.91448301,      -8.776586553,      -9.325082763,      -5.857987575
          0,           0,          84,       -11.9075438,      -8.768326347,      -9.320180468,      -5.849253678
          0,           0,          85,      -11.90072623,      -8.764965219,      -9.314256921,      -5.845984244
          0,           0,          86,      -11.91383206,      -8.776888533,      -9.327045868,       -5.85467022
          0,           0,          87,      -11.90626192,      -8.768673781,      -9.317434409,      -5.848716819
          0,           0,          88,      -11.91929403,      -8.780981108,      -9.328982834,       -5.85969959
          0,           0,          89,      -11.91362738,      -8.774806586,      -9.327300046,      -5.858118477
          0,           0,          90,      -11.91024468,      -8.774940793,          -9.32056,       -5.85159812
          0,           0,          91,      -11.91670548,      -8.779159949,      -9.331881112,      -5.862471679
          0,           0,          92,      -11.91097236,       -8.77474642,      -9.323542277,      -5.853220327
          0,           0,          93,      -11.90224217,      -8.764053026,      -9.319955837,      -5.846433073
          0,           0,          94,      -11.91579073,      -8.776877313,      -9.334733407,      -5.858625217
          0,           0,          95,      -11.90687921,      -8.769170372,      -9.312039468,      -5.846634591
          0,           0,          96,       -11.9259088,      -8.790216285,       -9.34047648,      -5.863771035
          0,           0,          97,      -11.91362926,      -8.778683642,      -9.326519874,      -5.853152414
          0,           0,          98,      -11.90827473,      -8.773498017,      -9.316019471,      -5.855872212
          0,           0,          99,      -11.91511227,      -8.775840253,      -9.324055589,      -5.854619533
          0,           0,         100,      -11.91235198,       -8.77552105,      -9.327987278,      -5.858720254
          0,           0,         101,       -11.9022548,      -8.763442668,      -9.311734154,      -5.845151344
          0,           0,         102,      -11.92201507,      -8.781992255,      -9.331624679,      -5.857518388
          0,           0,         103,      -11.90705493,      -8.771074789,      -9.330139041,      -5.851990575
          0,           0,         104,      -11.92214847,      -8.784091911,      -9.339188554,      -5.860849462
          0,           0,         105,      -11.91414818,      -8.776289913,      -9.328614305,      -5.854192943
          0,           0,         106,      -11.90453862,      -8.768187677,      -9.312144358,      -5.848652019
          0,           0,         107,      -11.92199239,      -8.781280165,      -9.336013722,      -5.860906964
          0,           0,         108,      -11.91001271,      -8.774199413,      -9.325512809,       -5.85522998
          0,           0,         109,      -11.90321477,      -8.769324711,      -9.312606223,      -5.846647129
          0,           0,         110,      -11.91680179,       -8.77826146,      -9.328173325,       -5.85967312
          0,           0,         111,      -11.91319847,      -8.775865716,      -9.328263969,      -5.856279492
          0,           0,         112,      -11.90374426,      -8.766584948,      -9.318927352,      -5.847291966
          0,           0,         113,      -11.91254915,      -8.773582568,       -9.32154771,      -5.856980953
          0,           0,         114,       -11.9087456,      -8.771326675,      -9.323878599,      -5.852373029
          0,           0,         115,      -11.91375012,      -8.774394519,      -9.323295288,      -5.849088633
          0,           0,         116,      -11.90721175,       -8.77216542,      -9.316013801,      -5.850991329
          0,           0,         117,      -11.91410694,      -8.775717542,      -9.321689237,      -5.852294125
          0,           0,         118,      -11.90515258,      -8.767954547,      -9.305682019,      -5.848146511
          0,           0,         119,      -11.91452837,      -8.776207546,      -9.331250815,      -5.856695162
          0,           0,         120,      -11.91196825,      -8.774680537,      -9.326388594,      -5.851453923
          0,           0,         121,      -11.90588632,      -8.767123772,      -9.313906288,      -5.850331996
          0,           0,         122,      -11.91876322,      -8.780030797,      -9.330675592,      -5.860342969
          0,           0,         123,      -11.91255604,       -8.77527586,      -9.322285564,      -5.855639134
          0,           0,         124,      -11.92590994,      -8.784957257,      -9.340314221,      -5.864253765
          0,           0,         125,      -11.91974664,      -8.781311584,      -9.336990222,      -5.861770933
          0,           0,         126,      -11.90658314,      -8.770508682,      -9.323832712,      -5.850926189
          0,           0,         127,      -11.91827603,      -8.779454296,      -9.336488695,      -5.855405225
          0,           0,         128,      -11.91075425,      -8.773618562,      -9.321938652,       -5.85399343
          0,           0,         129,      -11.91064129,      -8.773557238,      -9.326941964,      -5.854960059
          0,           0,         130,       -11.9125732,      -8.774684215,      -9.334713054,      -5.855703853
