"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.6986855798,       5.397515856,       5.136926187,       7.132309681
          0,           0,           1,       2.072779662,       5.315236435,       5.055885972,       8.540735563
          0,           0,           2,       2.010353467,       5.240107413,       5.030417121,       8.473641139
          0,           0,           3,       2.019891283,       5.230426143,        5.09325374,       8.481755087
          0,           0,           4,       1.977846049,       5.185998466,       5.072403977,       8.439795472
          0,           0,           5,       1.928943711,       5.146146367,       5.020972697,       8.385866164
          0,           0,           6,       1.973492473,       5.189211273,       5.078411012,       8.439150623
          0,           0,           7,        1.94459267,       5.175354043,       5.041766524,       8.412169376
          0,           0,           8,       1.991075343,       5.235893268,       5.077753312,       8.465083066
          0,           0,           9,       2.060321103,       5.309019409,        5.14102549,        8.53846436
          0,           0,          10,       1.986944501,       5.242080207,        5.06108629,       8.453943016
          0,           0,          11,       1.977537983,       5.232399349,       5.052065401,       8.447644494
          0,           0,          12,       1.920553127,       5.180498235,       4.986984866,       8.389872737
          0,           0,          13,       1.929651425,       5.193517474,       4.984519634,       8.393667716
          0,           0,          14,       1.833153438,       5.102035424,       4.865955422,       8.296681603
          0,           0,          15,       1.535004045,       4.820637934,       4.544272883,       7.997542103
          0,           0,          16,      0.7684165809,       4.047971677,       3.776760453,       7.218997756
          0,           0,          17,      0.3658176042,       3.662696369,       3.370794734,       6.821598925
          0,           0,          18,    -0.01919284817,       3.283845501,       2.970217608,       6.437412646
          0,           0,          19,     -0.6200905474,       2.675897267,       2.366930417,       5.830186258
          0,           0,          20,      -1.143569107,       2.153928442,       1.838350606,        5.30725807
          0,           0,          21,      -1.779279811,       1.510263804,       1.190616973,       4.663970893
          0,           0,          22,      -2.450558224,      0.8099490036,      0.4707574102,       3.970242591
          0,           0,          23,      -2.868091306,      0.3810688906,     0.02813301333,       3.549499483
          0,           0,          24,       -3.18265046,      0.0852405029,     -0.2647882662,       3.252781999
          0,           0,          25,      -3.654019891,     -0.3990539996,     -0.7486537808,       2.781219213
          0,           0,          26,        -4.0750357,     -0.8182833077,      -1.189066647,       2.362722139
          0,           0,          27,      -4.562932825,      -1.321279854,      -1.712341868,       1.877259267
          0,           0,          28,      -4.897566285,      -1.633497888,      -1.988856685,       1.548493483
          0,           0,          29,      -5.095010559,      -1.803694535,       -2.12814456,       1.358643193
