x,npz,vtu
4.853229038417339325e-03,2.198705911636352539e+00,2.210041284561157227e+00
7.265569335397552113e-03,2.212428092956542969e+00,2.210041284561157227e+00
9.677909632377764901e-03,2.213960170745849609e+00,2.210041284561157227e+00
1.209024992935797682e-02,2.195140600204467773e+00,2.210041284561157227e+00
1.450259022633819048e-02,2.198842525482177734e+00,2.210041284561157227e+00
1.691493052331840413e-02,2.199543476104736328e+00,2.210041284561157227e+00
1.932727082029861432e-02,2.201249122619628906e+00,2.210041284561157227e+00
2.173961111727882797e-02,2.194434881210327148e+00,2.210041284561157227e+00
2.415195141425904163e-02,2.209421157836914062e+00,2.210041284561157227e+00
2.656429171123925528e-02,2.193503141403198242e+00,2.210041284561156782e+00
2.897663200821946894e-02,2.200529575347900391e+00,2.210041284561156782e+00
3.138897230519967912e-02,2.194711208343505859e+00,2.210041284561157227e+00
3.380131260217988931e-02,2.199217796325683594e+00,2.210041284561157227e+00
3.621365289916010644e-02,2.200855255126953125e+00,2.210041284561157227e+00
3.862599319614031662e-02,2.213304281234741211e+00,2.210041284561157227e+00
4.103833349312053375e-02,2.200524091720581055e+00,2.210041284561157227e+00
4.345067379010074393e-02,2.205788612365722656e+00,2.210041284561157227e+00
4.586301408708095412e-02,2.206980705261230469e+00,2.210041284561157227e+00
4.827535438406117124e-02,2.215348005294799805e+00,2.210041284561157227e+00
5.068769468104138143e-02,2.213178396224975586e+00,2.210041284561157227e+00
5.310003497802159855e-02,2.226790428161621094e+00,2.210041284561157227e+00
5.551237527500180874e-02,2.210176467895507812e+00,2.210041284561157671e+00
5.792471557198201892e-02,2.217098474502563477e+00,2.210041284561157227e+00
6.033705586896223605e-02,2.209320068359375000e+00,2.210041284561157227e+00
6.274939616594243930e-02,2.202790021896362305e+00,2.210041284561157227e+00
6.516173646292265642e-02,2.198709011077880859e+00,2.210041284561157227e+00
6.757407675990287355e-02,2.211260080337524414e+00,2.210041284561157227e+00
6.998641705688309067e-02,2.192162036895751953e+00,2.210041284561157227e+00
7.239875735386329392e-02,2.197392702102661133e+00,2.210041284561157227e+00
7.481109765084351104e-02,2.190675973892211914e+00,2.210041284561157227e+00
7.722343794782372817e-02,2.194542169570922852e+00,2.210041284561157227e+00
7.963577824480393141e-02,2.188853740692138672e+00,2.210041284561157227e+00
8.204811854178414854e-02,2.198463678359985352e+00,2.210041284561157227e+00
8.446045883876436566e-02,2.191152095794677734e+00,2.210041284561157227e+00
8.687279913574456891e-02,2.208051681518554688e+00,2.210041284561157227e+00
8.928513943272478603e-02,2.202226161956787109e+00,2.210041284561157227e+00
9.169747972970500316e-02,2.207093954086303711e+00,2.210041284561157227e+00
9.410982002668520641e-02,2.200312376022338867e+00,2.210041284561157671e+00
9.652216032366542353e-02,2.208619594573974609e+00,2.210041284561157227e+00
9.893450062064564066e-02,2.200427055358886719e+00,2.210041284561157227e+00
1.013468409176258578e-01,2.200013160705566406e+00,2.210041284561157227e+00
1.037591812146060610e-01,2.200516223907470703e+00,2.210041284561156782e+00
1.061715215115862782e-01,2.197496414184570312e+00,2.210041284561157227e+00
1.085838618085664953e-01,2.199668884277343750e+00,2.210041284561157227e+00
1.109962021055466985e-01,2.200669765472412109e+00,2.210041284561157227e+00
1.134085424025269156e-01,2.210231304168701172e+00,2.210041284561157227e+00
1.158208826995071328e-01,2.215843677520751953e+00,2.210041284561157227e+00
1.182332229964873360e-01,2.215193986892700195e+00,2.210041284561157227e+00
1.206455632934675531e-01,2.215156316757202148e+00,2.210041284561157227e+00
1.230579035904477703e-01,2.211395502090454102e+00,2.210041284561157227e+00
