"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.5934633476,       5.173062673,       4.912473004,       6.966004688
          0,           0,           1,       1.869834529,       5.079017892,        4.82333386,       8.285308054
          0,           0,           2,       1.814129324,       5.008195521,        4.81098008,        8.22381252
          0,           0,           3,       1.820186661,       4.995047311,       4.869911954,       8.229220763
          0,           0,           4,       1.772596447,       4.948816926,       4.835893391,       8.179480601
          0,           0,           5,       1.728544105,       4.911520545,       4.794465927,       8.131335282
          0,           0,           6,       1.776717836,       4.957374492,       4.854650217,       8.189279288
          0,           0,           7,       1.733979963,       4.934257329,       4.799409417,       8.147428117
          0,           0,           8,       1.817709992,       5.021543659,       4.882146384,       8.240621885
          0,           0,           9,       1.822208938,       5.037510643,       4.882303819,       8.247326257
          0,           0,          10,        1.80596883,       5.033974286,       4.853148491,       8.224049287
          0,           0,          11,       1.809982031,       5.027814959,       4.864680941,       8.227830218
          0,           0,          12,       1.724364377,        4.94925798,       4.777435781,       8.141917668
          0,           0,          13,       1.665373007,       4.892180316,       4.704166734,       8.080412878
          0,           0,          14,       1.636319388,       4.869160065,       4.644117721,       8.040684408
          0,           0,          15,       1.469770246,       4.697469591,       4.485768259,       7.872529391
          0,           0,          16,      0.8814540732,       4.123071118,       3.881066363,       7.280289117
          0,           0,          17,       0.294590096,       3.522101333,       3.306680102,       6.681431143
          0,           0,          18,     -0.1884699255,       3.068754827,       2.811792923,       6.209331579
          0,           0,          19,     -0.6308351195,       2.635003167,       2.345066405,       5.770279521
          0,           0,          20,      -1.247718034,       2.010654223,       1.723652106,       5.147280255
          0,           0,          21,      -1.758908881,       1.500068841,       1.205161927,       4.637775831
          0,           0,          22,      -2.314288281,      0.9376140178,      0.6346299021,       4.079568799
          0,           0,          23,      -2.898634828,      0.3308326414,     0.01304107806,        3.48489094
          0,           0,          24,      -3.312552449,     -0.0825431147,     -0.4175307071,       3.073125434
          0,           0,          25,      -3.669319256,     -0.4276090418,     -0.7600419261,       2.724640713
          0,           0,          26,      -4.139214712,     -0.9105580752,      -1.232992406,       2.251654455
          0,           0,          27,      -4.444169677,      -1.197005028,      -1.511289862,       1.952430505
          0,           0,          28,      -4.886362489,      -1.648828566,      -1.952505442,       1.505052421
          0,           0,          29,      -5.163984904,      -1.911600822,      -2.212014825,       1.232491719
          0,           0,          30,      -5.438388819,      -2.176505127,      -2.477299676,       0.962072585
          0,           0,          31,      -5.920692762,      -2.669301814,      -2.959657081,      0.4733187947
          0,           0,          32,      -6.241345137,      -2.982132025,      -3.277588023,      0.1569474584
          0,           0,          33,      -6.576223782,      -3.311753751,      -3.611045477,     -0.1752109502
          0,           0,          34,      -7.105762284,      -3.851970869,      -4.141818007,     -0.7114406317
          0,           0,          35,      -7.481516913,      -4.222111829,      -4.518562036,      -1.083408696
          0,           0,          36,      -7.870963217,      -4.607879232,       -4.90908901,      -1.470544686
          0,           0,          37,      -8.431935139,       -5.18142561,      -5.476080899,      -2.038540205
          0,           0,          38,      -8.851617597,      -5.597518326,      -5.901673129,      -2.455423232
          0,           0,          39,      -9.323582376,      -6.073596474,      -6.383073668,       -2.92871287
          0,           0,          40,       -9.80714943,      -6.563433574,      -6.882491659,      -3.414043424
          0,           0,          41,       -10.2913066,      -7.054816376,      -7.391814069,      -3.899835038
          0,           0,          42,      -10.74123531,      -7.501852168,      -7.874855381,      -4.346231226
          0,           0,          43,      -11.21864091,      -7.962320874,      -8.442560991,       -4.81742513
          0,           0,          44,      -11.41179436,      -8.093948242,      -8.692727588,      -4.997713918
          0,           0,          45,      -11.49417059,      -8.149641465,      -8.823718867,      -5.067837982
          0,           0,          46,      -11.50892819,      -8.152263937,      -8.872642903,      -5.074151138
          0,           0,          47,       -11.4959728,       -8.13830075,      -8.850400286,      -5.063962693
          0,           0,          48,       -11.5245974,      -8.164471215,       -8.89438876,      -5.084991901
          0,           0,          49,      -11.51279644,      -8.153954751,      -8.876380651,       -5.07191473
          0,           0,          50,      -11.48889604,      -8.129818801,      -8.836240666,      -5.052080293
          0,           0,          51,      -11.51602599,        -8.1562624,      -8.862716681,      -5.076284806
          0,           0,          52,      -11.50165495,      -8.139225034,       -8.86478378,       -5.06339248
          0,           0,          53,      -11.50165977,      -8.140505062,      -8.866064318,      -5.064415496
          0,           0,          54,      -11.52829268,       -8.16801232,      -8.884637791,      -5.083671636
          0,           0,          55,      -11.51161619,      -8.153982904,      -8.858007732,      -5.072188861
          0,           0,          56,      -11.49952365,      -8.137804604,      -8.845952732,      -5.062078005
          0,           0,          57,      -11.52499649,      -8.166105377,      -8.887301142,      -5.084613961
          0,           0,          58,      -11.51337167,      -8.152776395,      -8.861030859,      -5.071676136
          0,           0,          59,      -11.49695304,      -8.138851104,      -8.852504401,      -5.059036846
          0,           0,          60,      -11.52180521,        -8.1620043,      -8.877806583,      -5.079072498
          0,           0,          61,      -11.50721537,      -8.147344815,       -8.85486494,      -5.065439705
          0,           0,          62,      -11.50357942,      -8.144642964,       -8.87138166,      -5.064350537
          0,           0,          63,      -11.50480261,      -8.144278542,      -8.862746476,      -5.065001927
          0,           0,          64,      -11.50877823,      -8.148175905,      -8.861284919,      -5.067138217
          0,           0,          65,      -11.50852374,      -8.149453038,      -8.862603913,      -5.068085222
          0,           0,          66,      -11.53054102,      -8.169850965,      -8.897319581,      -5.087680429
          0,           0,          67,      -11.51589887,       -8.15487005,      -8.871653679,      -5.076401823
          0,           0,          68,      -11.50348248,      -8.140978547,       -8.85108372,       -5.06438953
          0,           0,          69,      -11.52357444,      -8.162249896,      -8.885535296,      -5.082121645
          0,           0,          70,      -11.51404518,      -8.154353914,      -8.858013779,      -5.076388738
          0,           0,          71,      -11.50833572,      -8.148934557,       -8.86528647,      -5.069524964
          0,           0,          72,      -11.52451751,      -8.163292549,      -8.889661942,      -5.080752594
          0,           0,          73,      -11.51305934,      -8.154177986,      -8.864161677,      -5.071228152
          0,           0,          74,       -11.5060064,      -8.147815029,      -8.856806577,       -5.06909984
