"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      0.7148821361,       4.916356035,       4.655766366,       6.877729606
          0,           0,           1,       1.749030779,       4.857163339,       4.601062713,       7.988732719
          0,           0,           2,       1.654081673,       4.748124798,       4.538302275,       7.894718496
          0,           0,           3,       1.647039661,       4.719461454,       4.595647881,       7.884571087
          0,           0,           4,       1.593463901,        4.66341331,       4.566154722,       7.829311419
          0,           0,           5,       1.550534156,       4.625110454,        4.52976211,       7.780586659
          0,           0,           6,       1.580741951,       4.654336327,       4.570464244,       7.818804493
          0,           0,           7,       1.569661551,       4.660708469,       4.554860673,       7.813457342
          0,           0,           8,       1.640374142,       4.733931036,       4.629530238,       7.895517901
          0,           0,           9,        1.59292724,       4.708497598,       4.566610893,       7.840290323
          0,           0,          10,       1.611087102,       4.719542368,        4.59919135,        7.86681451
          0,           0,          11,       1.545680893,       4.663484333,       4.519210851,       7.791154865
          0,           0,          12,       1.618384717,       4.742247173,       4.586843158,       7.865665105
          0,           0,          13,       1.534764324,        4.65994674,       4.490095635,        7.77232157
          0,           0,          14,       1.443444543,       4.572346401,       4.389065315,       7.679499901
          0,           0,          15,       1.286065652,       4.417691111,       4.228218933,       7.521104112
          0,           0,          16,      0.9061047061,       4.060259846,       3.809622005,       7.135850623
          0,           0,          17,      0.4490075132,       3.604038147,       3.380175378,       6.680952494
          0,           0,          18,    -0.04059770461,       3.104552339,       2.877872906,       6.182090664
          0,           0,          19,     -0.3652085365,       2.787323042,       2.547782167,       5.860440279
          0,           0,          20,     -0.7128904875,       2.443937946,       2.197738803,       5.514550521
          0,           0,          21,      -1.244947517,       1.901004259,       1.665194493,       4.974863753
          0,           0,          22,      -1.606786642,       1.545306481,       1.303049481,       4.618076729
          0,           0,          23,      -2.107290326,       1.033163456,      0.7968240034,       4.107958144
          0,           0,          24,      -2.428273726,      0.7199389182,       0.476193724,       3.793125054
          0,           0,          25,      -2.743743718,      0.4103974975,      0.1608928265,       3.481634487
          0,           0,          26,      -3.248991054,     -0.1081726055,     -0.3481135185,        2.96732673
          0,           0,          27,      -3.593089493,     -0.4451401584,     -0.6916873289,       2.628937508
          0,           0,          28,      -3.944649786,     -0.7915793384,      -1.043258019,       2.280897572
