x,npz,vtu
4.853229038417339325e-03,1.794182300567626953e+00,1.781068682670593262e+00
7.265569335397552113e-03,1.792591691017150879e+00,1.781068682670593262e+00
9.677909632377764901e-03,1.768789768218994141e+00,1.781068682670593262e+00
1.209024992935797682e-02,1.787960529327392578e+00,1.781068682670593262e+00
1.450259022633819048e-02,1.783104419708251953e+00,1.781068682670593484e+00
1.691493052331840413e-02,1.800463676452636719e+00,1.781068682670593040e+00
1.932727082029861432e-02,1.797544717788696289e+00,1.781068682670593484e+00
2.173961111727882797e-02,1.807417869567871094e+00,1.781068682670593484e+00
2.415195141425904163e-02,1.808632135391235352e+00,1.781068682670593262e+00
2.656429171123925528e-02,1.811247467994689941e+00,1.781068682670593484e+00
2.897663200821946894e-02,1.800910234451293945e+00,1.781068682670593262e+00
3.138897230519967912e-02,1.808530926704406738e+00,1.781068682670593262e+00
3.380131260217988931e-02,1.799423575401306152e+00,1.781068682670593040e+00
3.621365289916010644e-02,1.795907378196716309e+00,1.781068682670593262e+00
3.862599319614031662e-02,1.783381462097167969e+00,1.781068682670593262e+00
4.103833349312053375e-02,1.786428928375244141e+00,1.781068682670593262e+00
4.345067379010074393e-02,1.773852229118347168e+00,1.781068682670593040e+00
4.586301408708095412e-02,1.777584671974182129e+00,1.781068682670593262e+00
4.827535438406117124e-02,1.762409448623657227e+00,1.781068682670593040e+00
5.068769468104138143e-02,1.771880626678466797e+00,1.781068682670593262e+00
5.310003497802159855e-02,1.775945782661437988e+00,1.781068682670593484e+00
5.551237527500180874e-02,1.782342314720153809e+00,1.781068682670593262e+00
5.792471557198201892e-02,1.776060223579406738e+00,1.781068682670593262e+00
6.033705586896223605e-02,1.784719824790954590e+00,1.781068682670593262e+00
6.274939616594243930e-02,1.769201874732971191e+00,1.781068682670593262e+00
6.516173646292265642e-02,1.772068262100219727e+00,1.781068682670593262e+00
6.757407675990287355e-02,1.767888784408569336e+00,1.781068682670593484e+00
6.998641705688309067e-02,1.773010611534118652e+00,1.781068682670593262e+00
7.239875735386329392e-02,1.778684616088867188e+00,1.781068682670593262e+00
7.481109765084351104e-02,1.784388422966003418e+00,1.781068682670593262e+00
7.722343794782372817e-02,1.770549058914184570e+00,1.781068682670593262e+00
7.963577824480393141e-02,1.783765912055969238e+00,1.781068682670593262e+00
8.204811854178414854e-02,1.772927284240722656e+00,1.781068682670593040e+00
8.446045883876436566e-02,1.784391403198242188e+00,1.781068682670593484e+00
8.687279913574456891e-02,1.775611281394958496e+00,1.781068682670593262e+00
8.928513943272478603e-02,1.776050090789794922e+00,1.781068682670593484e+00
9.169747972970500316e-02,1.767678737640380859e+00,1.781068682670593484e+00
9.410982002668520641e-02,1.765574812889099121e+00,1.781068682670593262e+00
9.652216032366542353e-02,1.762765049934387207e+00,1.781068682670593262e+00
9.893450062064564066e-02,1.763193845748901367e+00,1.781068682670593040e+00
1.013468409176258578e-01,1.767716526985168457e+00,1.781068682670593262e+00
1.037591812146060610e-01,1.775274634361267090e+00,1.781068682670593040e+00
1.061715215115862782e-01,1.779020190238952637e+00,1.781068682670593484e+00
1.085838618085664953e-01,1.793093800544738770e+00,1.781068682670593262e+00
1.109962021055466985e-01,1.791875004768371582e+00,1.781068682670593484e+00
1.134085424025269156e-01,1.800264596939086914e+00,1.781068682670593484e+00
1.158208826995071328e-01,1.795364022254943848e+00,1.781068682670593262e+00
1.182332229964873360e-01,1.796924948692321777e+00,1.781068682670593262e+00
1.206455632934675531e-01,1.778627395629882812e+00,1.781068682670593040e+00
1.230579035904477703e-01,1.791047811508178711e+00,1.781068682670593262e+00
1.254702438874279735e-01,1.775671839714050293e+00,1.781068682670593262e+00
1.278825841844081768e-01,1.780681490898132324e+00,1.781068682670593262e+00
1.302949244813884078e-01,1.772899508476257324e+00,1.781068682670593262e+00
1.327072647783686110e-01,1.775085926055908203e+00,1.781068682670593262e+00
1.351196050753488420e-01,1.768173575401306152e+00,1.781068682670593262e+00
1.375319453723290453e-01,1.776614189147949219e+00,1.781068682670593262e+00
1.399442856693092485e-01,1.765496850013732910e+00,1.781068682670593262e+00
1.423566259662894795e-01,1.774878263473510742e+00,1.781068682670593262e+00
1.447689662632696828e-01,1.769762516021728516e+00,1.781068682670593262e+00
1.471813065602498860e-01,1.774507403373718262e+00,1.781068682670593262e+00
1.495936468572301170e-01,1.766252636909484863e+00,1.781068682670593262e+00
1.520059871542103203e-01,1.771452069282531738e+00,1.781068682670593262e+00
1.544183274511905235e-01,1.767789006233215332e+00,1.781068682670593262e+00
1.568306677481707545e-01,1.776357769966125488e+00,1.781068682670593262e+00
1.592430080451509578e-01,1.775327563285827637e+00,1.781068682670593262e+00
1.616553483421311610e-01,1.788010001182556152e+00,1.781068682670593262e+00
1.640676886391113920e-01,1.782381296157836914e+00,1.781068682670593262e+00
1.664800289360915952e-01,1.805256843566894531e+00,1.781068682670593262e+00
1.688923692330717985e-01,1.779960632324218750e+00,1.781068682670593262e+00
1.713047095300520295e-01,1.797805786132812500e+00,1.781068682670593262e+00
1.737170498270322327e-01,1.789281845092773438e+00,1.781068682670593262e+00
1.761293901240124360e-01,1.801262736320495605e+00,1.781068682670593262e+00
1.785417304209926670e-01,1.796069860458374023e+00,1.781068682670593262e+00
1.809540707179728702e-01,1.801687121391296387e+00,1.781068682670593262e+00
1.833664110149530735e-01,1.784460902214050293e+00,1.781068682670593262e+00
1.857787513119333045e-01,1.791699528694152832e+00,1.781068682670593262e+00
1.881910916089135077e-01,1.777290701866149902e+00,1.781068682670593262e+00
1.906034319058937110e-01,1.784893870353698730e+00,1.781068682670593262e+00
1.930157722028739420e-01,1.770122408866882324e+00,1.781068682670593262e+00
1.954281124998541452e-01,1.784617900848388672e+00,1.781068682670593262e+00
1.978404527968343762e-01,1.775486946105957031e+00,1.781068682670593262e+00
2.002527930938145795e-01,1.778898477554321289e+00,1.781068682670593484e+00
2.026651333907947827e-01,1.771462559700012207e+00,1.781068682670593040e+00
2.050774736877750137e-01,1.782000303268432617e+00,1.781068682670593262e+00
2.074898139847552170e-01,1.780131340026855469e+00,1.781068682670593262e+00
2.099021542817354202e-01,1.790017485618591309e+00,1.781068682670593262e+00
2.123144945787156512e-01,1.787575721740722656e+00,1.781068682670593262e+00
2.147268348756958545e-01,1.793323636054992676e+00,1.781068682670593262e+00
2.171391751726760577e-01,1.778631567955017090e+00,1.781068682670593262e+00
2.195515154696562887e-01,1.788552403450012207e+00,1.781068682670593262e+00
2.219638557666364920e-01,1.777457475662231445e+00,1.781068682670593040e+00
2.243761960636166952e-01,1.779089093208312988e+00,1.781068682670593262e+00
2.267885363605969262e-01,1.762066960334777832e+00,1.781068682670593262e+00
2.292008766575771295e-01,1.772858500480651855e+00,1.781068682670593262e+00
2.316132169545573327e-01,1.755041480064392090e+00,1.781068682670593040e+00
2.340255572515375637e-01,1.756943702697753906e+00,1.781068682670593262e+00
2.364378975485177670e-01,1.768286585807800293e+00,1.781068682670593262e+00
2.388502378454979702e-01,1.765151143074035645e+00,1.781068682670593484e+00
2.412625781424782012e-01,1.768991827964782715e+00,1.781068682670593262e+00
2.436749184394584045e-01,1.787577390670776367e+00,1.781068682670593262e+00
2.460872587364386077e-01,1.778885602951049805e+00,1.781068682670593262e+00
2.484995990334188387e-01,1.794051408767700195e+00,1.781068682670593262e+00
2.509119393303990142e-01,1.771412968635559082e+00,1.781068682670593262e+00
2.533242796273792452e-01,1.774200677871704102e+00,1.781068682670593262e+00
2.557366199243594762e-01,1.769232630729675293e+00,1.781068682670593484e+00
2.581489602213397072e-01,1.771476745605468750e+00,1.781068682670593484e+00
2.605613005183198827e-01,1.758979201316833496e+00,1.781068682670593262e+00
2.629736408153001137e-01,1.757957339286804199e+00,1.781068682670593262e+00
2.653859811122803447e-01,1.757850170135498047e+00,1.781068682670593040e+00
2.677983214092605202e-01,1.761649489402770996e+00,1.781068682670593262e+00
2.702106617062407512e-01,1.755016684532165527e+00,1.781068682670593262e+00
2.726230020032209822e-01,1.761963367462158203e+00,1.781068682670593484e+00
2.750353423002011577e-01,1.761572599411010742e+00,1.781068682670593262e+00
2.774476825971813887e-01,1.762493968009948730e+00,1.781068682670593484e+00
2.798600228941616197e-01,1.776241421699523926e+00,1.781068682670593262e+00
2.822723631911417952e-01,1.789432168006896973e+00,1.781068682670593262e+00
2.846847034881220262e-01,1.777031660079956055e+00,1.781068682670593262e+00
2.870970437851022572e-01,1.790112614631652832e+00,1.781068682670593262e+00
2.895093840820824327e-01,1.771889805793762207e+00,1.781068682670593262e+00
2.919217243790626637e-01,1.775466084480285645e+00,1.781068682670593262e+00
2.943340646760428947e-01,1.772926688194274902e+00,1.781068682670593262e+00
2.967464049730230702e-01,1.774569272994995117e+00,1.781068682670593262e+00
2.991587452700033012e-01,1.770609617233276367e+00,1.781068682670593262e+00
3.015710855669835322e-01,1.774515748023986816e+00,1.781068682670593040e+00
3.039834258639637077e-01,1.764511942863464355e+00,1.781068682670593262e+00
3.063957661609439387e-01,1.754862070083618164e+00,1.781068682670593262e+00
3.088081064579241697e-01,1.750719070434570312e+00,1.781068682670593262e+00
3.112204467549043452e-01,1.756952643394470215e+00,1.781068682670593040e+00
3.136327870518845762e-01,1.766162157058715820e+00,1.781068682670593262e+00
3.160451273488648072e-01,1.780456781387329102e+00,1.781068682670593262e+00
3.184574676458449827e-01,1.774286270141601562e+00,1.781068682670593262e+00
3.208698079428252137e-01,1.783878326416015625e+00,1.781068682670593262e+00
3.232821482398054447e-01,1.784975171089172363e+00,1.781068682670593262e+00
3.256944885367856202e-01,1.794797658920288086e+00,1.781068682670593040e+00
3.281068288337658512e-01,1.769544959068298340e+00,1.781068682670593484e+00
3.305191691307460822e-01,1.784564137458801270e+00,1.781068682670593262e+00
3.329315094277262577e-01,1.771818518638610840e+00,1.781068682670593262e+00
3.353438497247064887e-01,1.781867027282714844e+00,1.781068682670593484e+00
3.377561900216867197e-01,1.782378435134887695e+00,1.781068682670593040e+00
3.401685303186668952e-01,1.800722837448120117e+00,1.781068682670593262e+00
3.425808706156471262e-01,1.786932826042175293e+00,1.781068682670593262e+00
3.449932109126273572e-01,1.792516112327575684e+00,1.781068682670593262e+00
3.474055512096075327e-01,1.776598572731018066e+00,1.781068682670593484e+00
3.498178915065877637e-01,1.788886666297912598e+00,1.781068682670593484e+00
3.522302318035679947e-01,1.776826381683349609e+00,1.781068682670593262e+00
3.546425721005481702e-01,1.790138959884643555e+00,1.781068682670593262e+00
3.570549123975284012e-01,1.768862366676330566e+00,1.781068682670593484e+00
3.594672526945086322e-01,1.775687932968139648e+00,1.781068682670593040e+00
3.618795929914888077e-01,1.764865636825561523e+00,1.781068682670593262e+00
3.642919332884690387e-01,1.770042657852172852e+00,1.781068682670593262e+00
3.667042735854492697e-01,1.776040673255920410e+00,1.781068682670593262e+00
3.691166138824294451e-01,1.779276490211486816e+00,1.781068682670593262e+00
3.715289541794096762e-01,1.764662981033325195e+00,1.781068682670593484e+00
3.739412944763899072e-01,1.777874708175659180e+00,1.781068682670593262e+00
3.763536347733700826e-01,1.765595674514770508e+00,1.781068682670593262e+00
3.787659750703503136e-01,1.786115765571594238e+00,1.781068682670593262e+00
3.811783153673305446e-01,1.785975217819213867e+00,1.781068682670593040e+00
3.835906556643107201e-01,1.786826729774475098e+00,1.781068682670593040e+00
3.860029959612909511e-01,1.768811106681823730e+00,1.781068682670593262e+00
3.884153362582711821e-01,1.780152559280395508e+00,1.781068682670593262e+00
3.908276765552514131e-01,1.770369172096252441e+00,1.781068682670593262e+00
3.932400168522315886e-01,1.783219099044799805e+00,1.781068682670593262e+00
3.956523571492118196e-01,1.770470499992370605e+00,1.781068682670593262e+00
3.980646974461920506e-01,1.774956464767456055e+00,1.781068682670593262e+00
4.004770377431722261e-01,1.769090175628662109e+00,1.781068682670593040e+00
4.028893780401524571e-01,1.775151729583740234e+00,1.781068682670593262e+00
4.053017183371326881e-01,1.768020272254943848e+00,1.781068682670593262e+00
4.077140586341128636e-01,1.767742156982421875e+00,1.781068682670593040e+00
4.101263989310930946e-01,1.777243494987487793e+00,1.781068682670593484e+00
4.125387392280733256e-01,1.773027181625366211e+00,1.781068682670593262e+00
4.149510795250535011e-01,1.779146075248718262e+00,1.781068682670593484e+00
4.173634198220337321e-01,1.794172525405883789e+00,1.781068682670593262e+00
4.197757601190139631e-01,1.781432271003723145e+00,1.781068682670593262e+00
4.221881004159941386e-01,1.784305453300476074e+00,1.781068682670593262e+00
4.246004407129743696e-01,1.778106570243835449e+00,1.781068682670593484e+00
4.270127810099546006e-01,1.785891175270080566e+00,1.781068682670593484e+00
4.294251213069347761e-01,1.774737358093261719e+00,1.781068682670593262e+00
4.318374616039150071e-01,1.776505589485168457e+00,1.781068682670593262e+00
4.342498019008952381e-01,1.767744302749633789e+00,1.781068682670593262e+00
4.366621421978754136e-01,1.779259681701660156e+00,1.781068682670593262e+00
4.390744824948556446e-01,1.792678236961364746e+00,1.781068682670593484e+00
4.414868227918358756e-01,1.793639659881591797e+00,1.781068682670593262e+00
4.438991630888160511e-01,1.790564298629760742e+00,1.781068682670593262e+00
4.463115033857962821e-01,1.806105256080627441e+00,1.781068682670593262e+00
4.487238436827765131e-01,1.781328082084655762e+00,1.781068682670593262e+00
4.511361839797566886e-01,1.793982982635498047e+00,1.781068682670593262e+00
4.535485242767369196e-01,1.778671383857727051e+00,1.781068682670593262e+00
4.559608645737171506e-01,1.789031386375427246e+00,1.781068682670593262e+00
4.583732048706973261e-01,1.780852675437927246e+00,1.781068682670593262e+00
4.607855451676775571e-01,1.791026234626770020e+00,1.781068682670593040e+00
4.631978854646577881e-01,1.778630495071411133e+00,1.781068682670593262e+00
4.656102257616379636e-01,1.790939450263977051e+00,1.781068682670593484e+00
4.680225660586181946e-01,1.783710241317749023e+00,1.781068682670593484e+00
4.704349063555984256e-01,1.797951221466064453e+00,1.781068682670593262e+00
