x,npz,vtu
4.853229038417339325e-03,1.284445285797119141e+00,1.274388194084167480e+00
7.265569335397552113e-03,1.270704507827758789e+00,1.274388194084167480e+00
9.677909632377764901e-03,1.271738052368164062e+00,1.274388194084167258e+00
1.209024992935797682e-02,1.285021543502807617e+00,1.274388194084167480e+00
1.450259022633819048e-02,1.288449168205261230e+00,1.274388194084167480e+00
1.691493052331840413e-02,1.288138747215270996e+00,1.274388194084167258e+00
1.932727082029861432e-02,1.289510488510131836e+00,1.274388194084167480e+00
2.173961111727882797e-02,1.293017745018005371e+00,1.274388194084167480e+00
2.415195141425904163e-02,1.293137669563293457e+00,1.274388194084167480e+00
2.656429171123925528e-02,1.296751737594604492e+00,1.274388194084167480e+00
2.897663200821946894e-02,1.289228916168212891e+00,1.274388194084167480e+00
3.138897230519967912e-02,1.299174427986145020e+00,1.274388194084167258e+00
3.380131260217988931e-02,1.296300172805786133e+00,1.274388194084167480e+00
3.621365289916010644e-02,1.300523161888122559e+00,1.274388194084167480e+00
3.862599319614031662e-02,1.295544266700744629e+00,1.274388194084167480e+00
4.103833349312053375e-02,1.306963920593261719e+00,1.274388194084167480e+00
4.345067379010074393e-02,1.300676941871643066e+00,1.274388194084167480e+00
4.586301408708095412e-02,1.305084347724914551e+00,1.274388194084167480e+00
4.827535438406117124e-02,1.301535367965698242e+00,1.274388194084167480e+00
5.068769468104138143e-02,1.299760103225708008e+00,1.274388194084167480e+00
5.310003497802159855e-02,1.295031309127807617e+00,1.274388194084167703e+00
5.551237527500180874e-02,1.283310651779174805e+00,1.274388194084167480e+00
5.792471557198201892e-02,1.283136963844299316e+00,1.274388194084167480e+00
6.033705586896223605e-02,1.278173923492431641e+00,1.274388194084167480e+00
6.274939616594243930e-02,1.280610322952270508e+00,1.274388194084167703e+00
6.516173646292265642e-02,1.278469324111938477e+00,1.274388194084167480e+00
6.757407675990287355e-02,1.283994913101196289e+00,1.274388194084167480e+00
6.998641705688309067e-02,1.283831357955932617e+00,1.274388194084167703e+00
7.239875735386329392e-02,1.288436055183410645e+00,1.274388194084167258e+00
7.481109765084351104e-02,1.291525363922119141e+00,1.274388194084167480e+00
7.722343794782372817e-02,1.295390009880065918e+00,1.274388194084167480e+00
7.963577824480393141e-02,1.297778725624084473e+00,1.274388194084167480e+00
8.204811854178414854e-02,1.294685959815979004e+00,1.274388194084167480e+00
8.446045883876436566e-02,1.299682497978210449e+00,1.274388194084167480e+00
8.687279913574456891e-02,1.291936993598937988e+00,1.274388194084167703e+00
8.928513943272478603e-02,1.285431504249572754e+00,1.274388194084167703e+00
9.169747972970500316e-02,1.277674317359924316e+00,1.274388194084167480e+00
9.410982002668520641e-02,1.273093223571777344e+00,1.274388194084167480e+00
9.652216032366542353e-02,1.278266787528991699e+00,1.274388194084167258e+00
9.893450062064564066e-02,1.277752041816711426e+00,1.274388194084167480e+00
1.013468409176258578e-01,1.274178504943847656e+00,1.274388194084167258e+00
1.037591812146060610e-01,1.274543285369873047e+00,1.274388194084167480e+00
1.061715215115862782e-01,1.273157835006713867e+00,1.274388194084167480e+00
1.085838618085664953e-01,1.273761034011840820e+00,1.274388194084167480e+00
1.109962021055466985e-01,1.275566220283508301e+00,1.274388194084167480e+00
1.134085424025269156e-01,1.275314569473266602e+00,1.274388194084167480e+00
1.158208826995071328e-01,1.278072834014892578e+00,1.274388194084167480e+00
1.182332229964873360e-01,1.277153253555297852e+00,1.274388194084167703e+00
1.206455632934675531e-01,1.280734777450561523e+00,1.274388194084167480e+00
1.230579035904477703e-01,1.272403001785278320e+00,1.274388194084167480e+00
1.254702438874279735e-01,1.272449731826782227e+00,1.274388194084167480e+00
1.278825841844081768e-01,1.266843080520629883e+00,1.274388194084167480e+00
1.302949244813884078e-01,1.276455879211425781e+00,1.274388194084167480e+00
1.327072647783686110e-01,1.268892645835876465e+00,1.274388194084167480e+00
1.351196050753488420e-01,1.280483841896057129e+00,1.274388194084167480e+00
1.375319453723290453e-01,1.269047975540161133e+00,1.274388194084167480e+00
1.399442856693092485e-01,1.269932150840759277e+00,1.274388194084167480e+00
1.423566259662894795e-01,1.272100567817687988e+00,1.274388194084167480e+00
1.447689662632696828e-01,1.278531551361083984e+00,1.274388194084167480e+00
